title,pdf,arxiv,keywords,conference_day
Decoupled Generative Modeling for Human-Object Interaction Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Jung_Decoupled_Generative_Modeling_for_Human-Object_Interaction_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19049,human-object interaction synthesis; Decoupled Generative Modeling; DecHOI; 3D computer vision; embodied control; path planning; action synthesis; trajectory generator; adversarial training; distal joint dynamics,2026-06-05
SpatialReward: Verifiable Spatial Reward Modeling for Fine-Grained Spatial Consistency in Text-to-Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_SpatialReward_Verifiable_Spatial_Reward_Modeling_for_Fine-Grained_Spatial_Consistency_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22228,SpatialReward; verifiable reward model; fine-grained spatial consistency; text-to-image generation; reinforcement learning; spatial layouts; visual grounding; chain-of-thought reasoning; SpatRelBench; spatial relationships,2026-06-05
Feed-Forward One-Shot Animatable Textured Mesh Avatar Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/He_Feed-Forward_One-Shot_Animatable_Textured_Mesh_Avatar_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.22865,MeshLAM; one-shot mesh head reconstruction; animatable 3D head avatars; feed-forward reconstruction; single-image avatar reconstruction; dual shape and texture map architecture; shared transformer backbone; GRU-based decoding; progressive geometry deformation; reprojection-based texture guidance,2026-06-05
"Tokenization Allows Multimodal Large Language Models to Understand, Generate and Edit Architectural Floor Plans",https://openaccess.thecvf.com/content/CVPR2026/papers/Qin_Tokenization_Allows_Multimodal_Large_Language_Models_to_Understand_Generate_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.11640,architectural floor plan design; multimodal large language models; discrete room-instance tokens; unified layout vocabulary; symbolic reasoning; multimodal alignment; instruction tuning; controllable layout generation; geometric validity; locally deployable models,2026-06-05
RetimeGS: Continuous-Time Reconstruction of 4D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_RetimeGS_Continuous-Time_Reconstruction_of_4D_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.13783,Temporal retiming; continuous-time reconstruction; 4D Gaussian Splatting; dynamic scene rendering; temporal aliasing; ghosting artifacts; optical flow-guided supervision; triple-rendering supervision; temporally coherent rendering; non-rigid deformation,2026-06-05
Trainable Log-linear Sparse Attention for Efficient Diffusion Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Trainable_Log-linear_Sparse_Attention_for_Efficient_Diffusion_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.16615,Diffusion Transformers; Log-linear Sparse Attention; sparse attention; hierarchical Top-K selection; Hierarchical KV Enrichment; long token sequences; visual generation; high-resolution pixel-space image generation; GPU sparse attention implementation; efficient DiT training,2026-06-05
Think with 3D: Geometric Imagination Grounded Spatial Reasoning from Limited Views,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Think_with_3D_Geometric_Imagination_Grounded_Spatial_Reasoning_from_Limited_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.18632,3D spatial relationships; limited views; vision-language models; 3D spatial imagination; 3DThinker; geometric information; 3D mentaling; 3D latent alignment; 3D foundation model; multimodal reasoning,2026-06-05
Neural Field-Based 3D Surface Reconstruction of Microstructures from Multi-Detector Signals in Scanning Electron Microscopy,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Neural_Field-Based_3D_Surface_Reconstruction_of_Microstructures_from_Multi-Detector_Signals_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.04728,neural field-based 3D surface reconstruction; scanning electron microscopy; multi-detector SEM images; multi-view geometry; photometric stereo cues; SEM imaging physics; self-calibrated reconstruction; shadow-robust reconstruction; microstructure characterization; learnable forward model,2026-06-05
RAVEN: Erasing Invisible Watermarks via Novel View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Shamshad_RAVEN_Erasing_Invisible_Watermarks_via_Novel_View_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.08832,invisible watermark removal; novel view synthesis; AI-generated image authentication; semantic-preserving viewpoint transformations; zero-shot diffusion framework; latent-space geometric transformations; view-guided correspondence attention; frozen pre-trained models; watermark suppression; perceptual quality,2026-06-05
"Prune Wisely, Reconstruct Sharply: Compact 3D Gaussian Splatting via Adaptive Pruning and Difference-of-Gaussian Primitives",https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Prune_Wisely_Reconstruct_Sharply_Compact_3D_Gaussian_Splatting_via_Adaptive_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.24136,3D Gaussian Splatting; adaptive pruning; reconstruction-aware pruning; Difference-of-Gaussians primitives; compact scene representation; real-time rendering; Gaussian-count reduction; model compactness; photorealistic novel view rendering; large-scale scene scalability,2026-06-05
Paparazzo: Active Mapping of Moving 3D Objects,https://openaccess.thecvf.com/content/CVPR2026/papers/Allegro_Paparazzo_Active_Mapping_of_Moving_3D_Objects_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.19556,active mapping of moving objects; dynamic 3D mapping; moving object reconstruction; trajectory prediction; informative viewpoint selection; agent path planning; 3D reconstruction completeness; dynamic scene understanding; learning-free mapping; moving object benchmark,2026-06-05
FlowFM: Advancing Dark Optical Flow Estimation with Flow Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Zuo_FlowFM_Advancing_Dark_Optical_Flow_Estimation_with_Flow_Matching_CVPR_2026_paper.pdf,,dark optical flow estimation; FlowFM; flow matching; conditional generation; global transformation path; one-step denoising; cost volume; implicit Fourier denoising decoder; Fourier transform; low-light motion estimation,2026-06-05
Residual Diffusion Bridge Model for Image Restoration,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Residual_Diffusion_Bridge_Model_for_Image_Restoration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.23116,Residual Diffusion Bridge Model; image restoration; diffusion bridge models; stochastic differential equations; forward and reverse processes; residual modulation; adaptive restoration; degraded region restoration; probabilistic paths; stochastic interpolants,2026-06-05
Rewis3d: Reconstruction Improves Weakly-Supervised Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Ernst_Rewis3d_Reconstruction_Improves_Weakly-Supervised_Semantic_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06374,weakly-supervised semantic segmentation; feed-forward 3D reconstruction; sparse annotations; 3D scene reconstruction; auxiliary supervisory signal; 3D geometric structure; 2D videos; dual student-teacher architecture; semantic consistency; reconstructed 3D point clouds,2026-06-05
Keep it SymPL: Symbolic Projective Layout for Allocentric Spatial Reasoning in Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Jang_Keep_it_SymPL_Symbolic_Projective_Layout_for_Allocentric_Spatial_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19117,Symbolic Projective Layout; SymPL; allocentric spatial reasoning; perspective-aware spatial reasoning; vision-language models; symbolic-layout representations; object-centered viewpoints; spatial relations; visual illusions; multi-view scenarios,2026-06-05
QueryMe: Query-Driven Open-Vocabulary 3D Object Affordances Grounding from Multimodal Evidence,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_QueryMe_Query-Driven_Open-Vocabulary_3D_Object_Affordances_Grounding_from_Multimodal_Evidence_CVPR_2026_paper.pdf,,open-vocabulary 3D affordance grounding; object affordance localization; multimodal evidence spaces; human-object interaction images; 3D point clouds; Adaptive Spatial Attention; multimodal query structure; cross-modal reasoning; geometric similarity; unseen affordance grounding,2026-06-05
DREAM: Document Recognition with Explicit Adaptive Memory,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_DREAM_Document_Recognition_with_Explicit_Adaptive_Memory_CVPR_2026_paper.pdf,,document recognition; explicit adaptive memory; large multimodal models; multiscale prototype memory; memory retrieval mechanism; recurrent layout patterns; stylistic patterns; prototype memory consolidation; hierarchical memory; handwriting recognition,2026-06-05
RHINO: Reconstructing Human Interactions with Novel Objects from Monocular Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_RHINO_Reconstructing_Human_Interactions_with_Novel_Objects_from_Monocular_Videos_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.17014,monocular RGB video; human-object interaction reconstruction; novel object reconstruction; Structure-from-Motion; 3D-aware foundation models; camera-object motion disentanglement; compositional neural field; signed-distance fields; differentiable contact priors; 4D reconstruction,2026-06-05
Geoint-R1: Formalizing Multimodal Geometric Reasoning with Dynamic Auxiliary Constructions,https://openaccess.thecvf.com/content/CVPR2026/papers/Wei_Geoint-R1_Formalizing_Multimodal_Geometric_Reasoning_with_Dynamic_Auxiliary_Constructions_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.03173,formal geometric reasoning; multimodal geometric reasoning; auxiliary constructions; Lean4 formal verification; Geoint-R1; Geoint benchmark; interactive visualization; visual diagrams; geometry problem solving; multimodal large language models,2026-06-05
Geometric Neural Distance Fields for Learning Human Motion Priors,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_Geometric_Neural_Distance_Fields_for_Learning_Human_Motion_Priors_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.09667,Neural Riemannian Motion Fields; neural distance fields; 3D generative human motion prior; 3D motion recovery; zero level set motion modeling; joint rotation product space; adaptive-step hybrid projection; geometric integrator; test-time optimization; motion in-betweening,2026-06-05
Tell2Adapt: A Unified Framework for Source Free Unsupervised Domain Adaptation via Vision Foundation Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Tell2Adapt_A_Unified_Framework_for_Source_Free_Unsupervised_Domain_Adaptation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.05012,Source Free Unsupervised Domain Adaptation; Vision Foundation Model; medical image segmentation; Context-Aware Prompts Regularization; Visual Plausibility Refinement; pseudo-label generation; multi-target domain adaptation; clinical image analysis; anatomical knowledge; lightweight student model,2026-06-05
Probing and Bridging Geometry-Interaction Cues for Affordance Reasoning in Vision Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Probing_and_Bridging_Geometry-Interaction_Cues_for_Affordance_Reasoning_in_Vision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20501,affordance reasoning; Vision Foundation Models; geometric perception; interaction perception; part-level geometric structures; DINO geometric prototypes; Flux interaction maps; verb-conditioned spatial attention maps; training-free zero-shot affordance estimation; perception grounding action,2026-06-05
The Devil Is in Gradient Entanglement: Energy-Aware Gradient Coordinator for Robust Generalized Category Discovery,https://openaccess.thecvf.com/content/CVPR2026/papers/Zheng_The_Devil_Is_in_Gradient_Entanglement_Energy-Aware_Gradient_Coordinator_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.14176,Generalized Category Discovery; gradient entanglement; Energy-Aware Gradient Coordinator; Anchor-based Gradient Alignment; Energy-aware Elastic Projection; supervised and unsupervised objectives; gradient-level optimization; representation-subspace overlap; known-class subspace; novel category separability,2026-06-05
IF-Bench: Benchmarking and Enhancing MLLMs for Infrared Images with Generative Visual Prompting,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_IF-Bench_Benchmarking_and_Enhancing_MLLMs_for_Infrared_Images_with_Generative_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.09663,IF-Bench; infrared images; multimodal large language models; infrared image understanding; visual question-answer pairs; cyclic evaluation; bilingual assessment; hybrid judgment strategies; generative visual prompting; infrared-to-RGB translation,2026-06-05
DENALI: A Dataset Enabling Non-Line-of-Sight Spatial Reasoning with Low-Cost LiDARs,https://openaccess.thecvf.com/content/CVPR2026/papers/Behari_DENALI_A_Dataset_Enabling_Non-Line-of-Sight_Spatial_Reasoning_with_Low-Cost_LiDARs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.16201,non-line-of-sight spatial reasoning; low-cost LiDARs; consumer LiDARs; time-resolved histograms; multi-bounce light returns; hidden-object perception; NLOS reconstruction; data-driven inference; space-time LiDAR histograms; sim-to-real transfer,2026-06-05
FoV-Net: Rotation-Invariant CAD B-rep Learning via Field-of-View Ray Casting,https://openaccess.thecvf.com/content/CVPR2026/papers/Ballegeer_FoV-Net_Rotation-Invariant_CAD_B-rep_Learning_via_Field-of-View_Ray_Casting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.24084,B-rep learning; rotation-invariant CAD analysis; Field-of-View ray casting; Local Reference Frame UV-grid; local surface geometry; global structural context; SO(3) rotations; graph attention network; B-rep classification; B-rep segmentation,2026-06-05
RE-VLM: Event-Augmented Vision-Language Model for Scene Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_RE-VLM_Event-Augmented_Vision-Language_Model_for_Scene_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.19329,event-augmented vision-language model; event cameras; RGB-event streams; robust scene understanding; adverse imaging conditions; dual-stream architecture; progressive training strategy; RGB-Event-Text supervision; verifiable scene graphs; visual question answering,2026-06-05
Neural Dynamic GI: Random-Access Neural Compression for Temporal Lightmaps in Dynamic Lighting Environments,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Neural_Dynamic_GI_Random-Access_Neural_Compression_for_Temporal_Lightmaps_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.12625,global illumination; real-time rendering; temporal lightmaps; dynamic lighting environments; Neural Dynamic GI; neural compression; multi-dimensional feature maps; block compression simulation; virtual texturing; real-time decompression,2026-06-05
HAD: Heterogeneity-Aware Distillation for Lifelong Heterogeneous Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_HAD_Heterogeneity-Aware_Distillation_for_Lifelong_Heterogeneous_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.26192,lifelong heterogeneous learning; dense prediction; Heterogeneity-Aware Distillation; exemplar-free learning; self-distillation; heterogeneous output structures; distribution-balanced distillation loss; salience-guided distillation loss; informative edge pixels; Sobel operator,2026-06-05
Cross-Modal Emotion Transfer for Emotion Editing in Talking Face Video,https://openaccess.thecvf.com/content/CVPR2026/papers/Choi_Cross-Modal_Emotion_Transfer_for_Emotion_Editing_in_Talking_Face_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.07786,Cross-Modal Emotion Transfer; emotion editing; talking face video; talking face generation; facial expression synthesis; emotion semantic vectors; speech-visual feature spaces; pretrained audio encoder; disentangled facial expression encoder; extended emotions,2026-06-05
Harnessing the Power of Foundation Models for Accurate Material Classification,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_Harnessing_the_Power_of_Foundation_Models_for_Accurate_Material_Classification_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17390,material classification; material recognition; vision-language foundation models; synthetic training dataset; image generation; auto-labeling pipeline; object semantics; material attributes; VLM-derived priors; joint fine-tuning,2026-06-05
OnlineHMR: Video-based Online World-Grounded Human Mesh Recovery,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_OnlineHMR_Video-based_Online_World-Grounded_Human_Mesh_Recovery_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17355,human mesh recovery; monocular video; world-coordinate human trajectory; online processing; streaming inference; causal key-value cache; sliding-window learning; incremental SLAM; world-grounded alignment; temporal consistency,2026-06-05
I'm a Map! Interpretable Motion-Attentive Maps: Spatio-Temporally Localizing Concepts in Video Diffusion Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Jun_Im_a_Map_Interpretable_Motion-Attentive_Maps_Spatio-Temporally_Localizing_Concepts_in_CVPR_2026_paper.pdf,,Video Diffusion Transformers; motion-attentive maps; spatio-temporal localization; interpretable saliency maps; motion concepts; GramCol; per-frame saliency maps; motion-feature selection; zero-shot video semantic segmentation; gradient-free concept localization,2026-06-05
Parallel Jacobi Decoding for Fast Autoregressive Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liao_Parallel_Jacobi_Decoding_for_Fast_Autoregressive_Image_Generation_CVPR_2026_paper.pdf,,Parallel Jacobi Decoding; autoregressive image generation; Jacobi-style decoding; training-free decoding; spatially parallel refinement; draft tokens; two-dimensional spatial domain; attention mask; error accumulation; convergence stability,2026-06-05
HamiPose: Hamiltonian Optimization for Unsupervised Domain Adaptive Pose Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_HamiPose_Hamiltonian_Optimization_for_Unsupervised_Domain_Adaptive_Pose_Estimation_CVPR_2026_paper.pdf,,unsupervised domain adaptation; pose estimation; Hamiltonian optimization; gradient interference; domain shift; keypointwise geometry decomposition; channelwise gated alignment; confidence-calibrated gradients; symplectic integrator; domain generalization,2026-06-05
CGU-Bayes: Causal Graph Uncertainty-Guided Bayesian Inference for Domain Generalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_CGU-Bayes_Causal_Graph_Uncertainty-Guided_Bayesian_Inference_for_Domain_Generalization_CVPR_2026_paper.pdf,,domain generalization; causal graph uncertainty; Bayesian inference; structural causal models; spurious correlations; invariant causal features; distribution-shift datasets; causal representations; weighted Bayesian inference; prediction uncertainty,2026-06-05
MSCD-GS: Motion-Separated Cooperative Deblurring Dynamic Reconstruction via Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Liao_MSCD-GS_Motion-Separated_Cooperative_Deblurring_Dynamic_Reconstruction_via_Gaussian_Splatting_CVPR_2026_paper.pdf,,4D reconstruction; Gaussian Splatting; motion blur; dynamic scenes; monocular camera; deblurring 3D Gaussian models; motion-separated deblurring; dynamic Gaussians; motion-aware networks; novel view synthesis,2026-06-05
3D-Aware Multi-Task Learning with Cross-View Correlations for Dense Scene Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_3D-Aware_Multi-Task_Learning_with_Cross-View_Correlations_for_Dense_Scene_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.20646,multi-task learning; dense scene understanding; cross-view correlations; 3D-awareness; cost volume; geometric consistency; Cross-view Module; dense prediction; depth estimation; semantic segmentation,2026-06-05
Multigrain-aware Semantic Prototype Scanning and Tri-Token Prompt Learning Embraced High-Order RWKV for Pan-Sharpening,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Multigrain-aware_Semantic_Prototype_Scanning_and_Tri-Token_Prompt_Learning_Embraced_High-Order_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.14622,pan-sharpening; Multigrain-aware Semantic Prototype Scanning; high-order RWKV; tri-token prompt learning; semantic clustering; locality-sensitive hashing; multi-grain semantic prototypes; context-aware token reordering; invertible Q-Shift; center difference convolution,2026-06-05
Repurposing 3D Generative Model for Autoregressive Layout Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Feng_Repurposing_3D_Generative_Model_for_Autoregressive_Layout_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.16299,LaviGen; 3D generative models; 3D layout generation; autoregressive layout generation; native 3D space; geometric relations; physical constraints; adapted 3D diffusion model; dual-guidance self-rollout distillation; LayoutVLM benchmark,2026-06-05
RnG: A Unified Transformer for Complete 3D Modeling from Partial Observations,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiang_RnG_A_Unified_Transformer_for_Complete_3D_Modeling_from_Partial_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01194,complete 3D modeling; partial 2D observations; generalizable 3D reconstruction; feed-forward Transformer; implicit 3D representation; reconstruction-guided causal attention; KV-cache 3D representation; novel-view RGBD rendering; unseen geometry generation; real-time interactive applications,2026-06-05
AKCMamba-YOLO: Selective State Space Models For Real-Time Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_AKCMamba-YOLO_Selective_State_Space_Models_For_Real-Time_Object_Detection_CVPR_2026_paper.pdf,,AKCMamba-YOLO; real-time object detection; YOLO architecture; State Space Models; 3CAKCMamba; 4CAKCMamba; channel interaction; cross-layer semantic fusion; multi-scale feature modeling; railway pedestrian detection dataset,2026-06-05
Global Information Thresholding for Sufficient and Necessary Circuits,https://openaccess.thecvf.com/content/CVPR2026/papers/Cho_Global_Information_Thresholding_for_Sufficient_and_Necessary_Circuits_CVPR_2026_paper.pdf,,mechanistic interpretability; circuit extraction; sufficient circuits; necessary circuits; sign-preserving integrated gradients; global information thresholding; performance-retention criterion; circuit selection; Mechanistic Interpretability Benchmark; GPT-2 IOI diagnostics,2026-06-05
GeoRK2: Geometry-Guided Runge-Kutta Integration for Diffusion Transformer Acceleration,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_GeoRK2_Geometry-Guided_Runge-Kutta_Integration_for_Diffusion_Transformer_Acceleration_CVPR_2026_paper.pdf,,diffusion transformer acceleration; Geometry-Guided Runge-Kutta Integration; second-order Runge-Kutta integrator; curvature-aware geometric flow; empirical feature covariance metric; manifold-aware integration; training-free diffusion sampling; probability flow ODE solvers; feature trajectory stability; text-to-video generation,2026-06-05
WonderZoom: Multi-Scale 3D World Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_WonderZoom_Multi-Scale_3D_World_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.09164,multi-scale 3D world generation; single-image 3D scene generation; scale-adaptive Gaussian surfels; real-time 3D rendering; progressive detail synthesizer; autoregressive detail synthesis; scale-aware 3D representation; novel view synthesis; 3D scene zooming; multi-scale 3D worlds,2026-06-05
Concept-Aware Batch Sampling Improves Language-Image Pretraining,https://openaccess.thecvf.com/content/CVPR2026/papers/Ghosh_Concept-Aware_Batch_Sampling_Improves_Language-Image_Pretraining_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.20643,vision-language pretraining; online data curation; concept-based curation; DataConcept; Concept-Aware Batch Sampling; Diversity Maximization; Frequency Maximization; image-text pairs; CLIP; SigLIP,2026-06-05
GeoFree-CoSeg: Unsupervised Point Cloud-Image Cross-Modal Co-Segmentation Without Geometric Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Duan_GeoFree-CoSeg_Unsupervised_Point_Cloud-Image_Cross-Modal_Co-Segmentation_Without_Geometric_Alignment_CVPR_2026_paper.pdf,,unsupervised point cloud-image cross-modal co-segmentation; point cloud segmentation; image co-segmentation; cross-modal common semantic graph; 2D-3D common semantic fusion; geometric alignment-free segmentation; coarse-to-fine semantic extraction; common object segmentation; complementary modalities; segmentation masks,2026-06-05
Any Resolution Any Geometry: From Multi-View To Multi-Patch,https://openaccess.thecvf.com/content/CVPR2026/papers/Cui_Any_Resolution_Any_Geometry_From_Multi-View_To_Multi-Patch_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.03026,surface normals; depth estimation; high-resolution geometry prediction; Ultra Resolution Geometry Transformer; Visual Geometry Grounded Transformer; multi-patch transformer; monocular depth-normal estimation; cross-patch attention; GridMix patch sampling; zero-shot cross-domain generalization,2026-06-05
Ultrasound-CLIP: Semantic-Aware Contrastive Pre-training for Ultrasound Image-Text Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Jin_Ultrasound-CLIP_Semantic-Aware_Contrastive_Pre-training_for_Ultrasound_Image-Text_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.01749,Ultrasound-CLIP; ultrasound image-text understanding; vision-language pre-training; US-365K; Ultrasonographic Diagnostic Taxonomy; semantic-aware contrastive learning; semantic soft labels; heterogeneous graph modality; lesion-attribute relations; zero-shot generalization,2026-06-05
Mitigating Error Amplification in Fast Adversarial Training,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_Mitigating_Error_Amplification_in_Fast_Adversarial_Training_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.24332,Fast Adversarial Training; catastrophic overfitting; robustness-accuracy trade-off; Distribution-aware Dynamic Guidance; perturbation budget; supervision signal; sample confidence; decision boundaries; spurious correlations; weighted regularization constraint,2026-06-05
Complet4R: Geometric Complete 4D Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Complet4R_Geometric_Complete_4D_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27300,Geometric Complete 4D Reconstruction; dynamic scene reconstruction; temporally coherent reconstruction; geometrically complete reconstruction; reconstruction and completion; decoder-only transformer; sequential video input; global context accumulation; occluded region reconstruction; 3D Point Tracking,2026-06-05
Cross-Scale Pansharpening via ScaleFormer and the PanScale Benchmark,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_Cross-Scale_Pansharpening_via_ScaleFormer_and_the_PanScale_Benchmark_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00543,cross-scale pansharpening; ScaleFormer; PanScale benchmark; high-resolution multi-spectral images; panchromatic image fusion; scale generalization; multi-scale pansharpening; Scale-Aware Patchify; inter-patch sequential dependency modeling; Rotary Positional Encoding,2026-06-05
MatLat: Material Latent Space for PBR Texture Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yeo_MatLat_Material_Latent_Space_for_PBR_Texture_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.17302,PBR texture generation; material latent space; 3D mesh texturing; pretrained latent image generative models; diffusion priors; VAE fine-tuning; material channels; latent distribution deviation; cross-view consistency; pixel-latent spatial correspondence,2026-06-05
LoG3D: Ultra-High-Resolution 3D Shape Modeling via Local-to-Global Partitioning,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_LoG3D_Ultra-High-Resolution_3D_Shape_Modeling_via_Local-to-Global_Partitioning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.10040,unsigned distance fields; 3D variational autoencoder; local-to-global partitioning; UBlocks; ultra-high-resolution 3D shape modeling; sparse transformers; 3D convolutions; non-manifold geometries; Pad-Average reconstruction; arbitrary topology,2026-06-05
StaR-KVQA: Structured Reasoning Traces for Implicit-Knowledge Visual Question Answering,https://openaccess.thecvf.com/content/CVPR2026/papers/Wen_StaR-KVQA_Structured_Reasoning_Traces_for_Implicit-Knowledge_Visual_Question_Answering_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.06638,Knowledge-based Visual Question Answering; implicit-knowledge KVQA; multimodal large language models; structured reasoning traces; symbolic relation paths; path-grounded explanations; modality-aware scaffolds; chain-of-thought supervision; structure-aware self-distillation; OK-VQA,2026-06-05
A Causal Marriage between VLM and IRM from Understanding to Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_A_Causal_Marriage_between_VLM_and_IRM_from_Understanding_to_CVPR_2026_paper.pdf,,Vision-Language Models; CLIP; Invariant Risk Minimization; out-of-distribution generalization; token-level causal representation learning; modality-invariant causal factors; InfoNCE objective; contrastive learning; CLIP-IRM; multimodal reasoning,2026-06-05
Revisiting the Necessity of Lengthy Chain-of-Thought in Vision-centric Reasoning Generalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Du_Revisiting_the_Necessity_of_Lengthy_Chain-of-Thought_in_Vision-centric_Reasoning_Generalization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22586,Chain-of-Thought designs; vision-language models; visual reasoning generalization; controlled maze-solving benchmark; Qwen2.5-VL-7B; SFT-then-RL pipeline; Language CoT; Grounding CoT; Visual CoT; SFT datasets,2026-06-05
Leveraging Multispectral Sensors for Color Correction in Mobile Cameras,https://openaccess.thecvf.com/content/CVPR2026/papers/Cogo_Leveraging_Multispectral_Sensors_for_Color_Correction_in_Mobile_Cameras_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.08441,snapshot multispectral imaging; color correction; mobile cameras; multispectral sensors; RGB sensor fusion; end-to-end color correction; learning-based framework; image-to-image architectures; spectral datasets; RGB camera sensitivities,2026-06-05
