title,pdf,arxiv,keywords,conference_day
Fast Reasoning Segmentation for Images and Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_Fast_Reasoning_Segmentation_for_Images_and_Videos_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.12368,reasoning segmentation; open-set object segmentation; embodied agents; model distillation; multi-step reasoning; digital twin representations; supervised fine-tuning; reinforcement fine-tuning; segmentation accuracy; real-time reasoning segmentation,2026-06-07
Towards Fine-Grained Attribution: Instance-Aware Preference Optimization for Aligning Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Towards_Fine-Grained_Attribution_Instance-Aware_Preference_Optimization_for_Aligning_Diffusion_Models_CVPR_2026_paper.pdf,,Direct Preference Optimization; diffusion model alignment; Instance-Aware Preference Optimization; instance-level credit assignment; image-level preferences; instance-level preference dataset; vision-language models; object detection models; instance alignment loss; dynamic reweighting mask,2026-06-07
MoRGS: Efficient Per-Gaussian Motion Reasoning for Streamable Dynamic 3D Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_MoRGS_Efficient_Per-Gaussian_Motion_Reasoning_for_Streamable_Dynamic_3D_Scenes_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25042,3D Gaussian Splatting; online 4D reconstruction; dynamic scene reconstruction; per-Gaussian motion reasoning; streamable dynamic 3D scenes; optical flow supervision; sparse key views; per-Gaussian motion offset field; per-Gaussian motion confidence; temporal consistency,2026-06-07
TAR: Token-Aware Refinement for Fine-grained Generalized Category Discovery,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_TAR_Token-Aware_Refinement_for_Fine-grained_Generalized_Category_Discovery_CVPR_2026_paper.pdf,,Generalized Category Discovery; fine-grained category discovery; Token-Aware Refinement; attention artifacts; attention maps; discriminative local cues; token sequence classification; plug-and-play module; local information enhancement; known and unknown categories,2026-06-07
Geometrically-Constrained Agent for Spatial Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Geometrically-Constrained_Agent_for_Spatial_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22659,Vision Language Models; semantic-to-geometric gap; spatial reasoning; Geometrically-Constrained Agent; training-free agentic paradigm; formal task constraint; reference frame; tool-integrated reasoning; verifiable reasoning pathway; spatial reasoning benchmarks,2026-06-07
More Than Meets the Eye: A Unified Image Fusion Framework via Semantic-Pixel Entropy Trade-off for Zero-Shot Generalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_More_Than_Meets_the_Eye_A_Unified_Image_Fusion_Framework_CVPR_2026_paper.pdf,,image fusion; zero-shot generalization; semantic-pixel entropy trade-off; task-agnostic optimization; semantic fidelity; pixel-level details; free-energy principle; frequency-aware feature decoupling; unsupervised dual-path trade-off; infrared-visible image pairs,2026-06-07
CaricHarmony: Contrastive Diffusion Paths for Identity-Preserving Caricature Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_CaricHarmony_Contrastive_Diffusion_Paths_for_Identity-Preserving_Caricature_Synthesis_CVPR_2026_paper.pdf,,sketch-based caricature synthesis; identity-preserving caricature synthesis; diffusion models; condition signal contamination; parallel diffusion paths; cross-attention features; gradient guidance; sketch fidelity; token-level correspondence matching; ID-shape conflict,2026-06-07
PhyCritic: Multimodal Critic Models for Physical AI,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiong_PhyCritic_Multimodal_Critic_Models_for_Physical_AI_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.11124,multimodal critic models; physical AI; open-ended evaluation; preference alignment; causal reasoning; planning; RLVR pipeline; physical skill warmup; self-referential critic finetuning; physically grounded tasks,2026-06-07
Scaling Parallel Sequence Models to Vision Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Scaling_Parallel_Sequence_Models_to_Vision_Foundation_Models_CVPR_2026_paper.pdf,,vision foundation models; subquadratic attention; Generalized Spatial Propagation Networks; Compact GSPN; ViT block; line-scan propagation; fused CUDA kernels; cross-operator distillation; CLIP-style vision pretraining; zero-shot accuracy,2026-06-07
IPR-1: Interactive Physical Reasoner,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_IPR-1_Interactive_Physical_Reasoner_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.15407,Interactive Physical Reasoner; Game-to-Unseen benchmark; physical reasoning; physics-centric interaction; world-model rollouts; VLM policy reinforcement; PhysCode; shared action space; look-ahead reasoning; zero-shot game transfer,2026-06-07
Making Training-Free Diffusion Segmentors Scale with the Generative Power,https://openaccess.thecvf.com/content/CVPR2026/papers/Meng_Making_Training-Free_Diffusion_Segmentors_Scale_with_the_Generative_Power_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06178,text-to-image diffusion models; training-free diffusion segmentors; semantic segmentation; cross-attention maps; attention heads and layers; global representation; semantic correlation; score imbalances; auto aggregation; per-pixel rescaling,2026-06-07
GS-CLIP: Zero-shot 3D Anomaly Detection by Geometry-Aware Prompt and Synergistic View Representation Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_GS-CLIP_Zero-shot_3D_Anomaly_Detection_by_Geometry-Aware_Prompt_and_Synergistic_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19206,zero-shot 3D anomaly detection; GS-CLIP; geometry-aware prompt; synergistic view representation learning; CLIP adaptation; 3D point clouds; geometric defect distillation; 3D geometric priors; rendered and depth images; synergistic refinement module,2026-06-07
VGG-T$^3$: Offline Feed-Forward 3D Reconstruction at Scale,https://openaccess.thecvf.com/content/CVPR2026/papers/Elflein_VGG-T3_Offline_Feed-Forward_3D_Reconstruction_at_Scale_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.23361,offline feed-forward 3D reconstruction; Visual Geometry Grounded Test Time Training; fixed-size MLP scene representation; test-time training; Key-Value space distillation; linear-time reconstruction; global scene aggregation; point map reconstruction error; visual localization; unseen image queries,2026-06-07
SketchRevive: Fine-Grained Pixel-to-Vector Sketch Completion with Diffusion-Prior-Guided Multimodal LLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Zuo_SketchRevive_Fine-Grained_Pixel-to-Vector_Sketch_Completion_with_Diffusion-Prior-Guided_Multimodal_LLMs_CVPR_2026_paper.pdf,,pixel-to-vector sketch completion; editable vector drawings; diffusion-based pixel completion; MLLM-driven refinement; SVG vectorization; line-distribution head; per-pixel stroke presence; diffusion-prior aggregated encoding; multi-scale UNet features; token compression,2026-06-07
Emergent Extreme-View Geometry in 3D Foundation Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Emergent_Extreme-View_Geometry_in_3D_Foundation_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22686,3D foundation models; extreme-view geometry; non-overlapping views; internal 3D representations; lightweight alignment scheme; backbone bias tuning; relative pose estimation; extreme viewpoints; MegaUnScene benchmark; dense 3D reconstruction,2026-06-07
Rethinking BCE Loss for Multi-Label Image Recognition with Fine-Tuning,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Rethinking_BCE_Loss_for_Multi-Label_Image_Recognition_with_Fine-Tuning_CVPR_2026_paper.pdf,,multi-label image recognition; fine-tuning vision-language models; CLIP; prompt tuning; Binary Cross-entropy loss; model miscalibration; calibration errors; Class-wise Covariance Regularization; semantic class dependencies; pretrained text embeddings,2026-06-07
SE(3)-Equivariance with Geometric and Topological Guidance for Category-Level Object Pose Estimation,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_SE3-Equivariance_with_Geometric_and_Topological_Guidance_for_Category-Level_Object_Pose_CVPR_2026_paper.pdf,,category-level object pose estimation; SE(3)-equivariance; point clouds; SEGPose; geometric guidance; topological guidance; constraint-based feature extraction; 3D reconstruction; pose transformation consistency; robotic grasping,2026-06-07
InstructMix2Mix: Consistent Sparse-View Editing Through Multi-View Model Personalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Gilo_InstructMix2Mix_Consistent_Sparse-View_Editing_Through_Multi-View_Model_Personalization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14899,multi-view image editing; sparse input views; textual instruction editing; cross-view consistency; 2D diffusion model distillation; multi-view diffusion model; data-driven 3D prior; Score Distillation Sampling; teacher noise scheduler; attention modification,2026-06-07
SEA: Evaluating Sketch Abstraction Efficiency via Element-level Commonsense Visual Question Answering,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_SEA_Evaluating_Sketch_Abstraction_Efficiency_via_Element-level_Commonsense_Visual_Question_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28363,sketch abstraction efficiency; element-level commonsense visual question answering; reference-free sketch evaluation metric; semantic abstraction in sketches; class-defining visual elements; visual question answering model; semantic retention; visual economy; CommonSketch dataset; element-level sketch understanding,2026-06-07
AdaSpark: Adaptive Sparsity for Efficient Long-Video Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_AdaSpark_Adaptive_Sparsity_for_Efficient_Long-Video_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08077,Video Large Language Models; long-video understanding; adaptive sparsity; 3D spatio-temporal cubes; Adaptive Cube-Selective Attention; Adaptive Token-Selective FFN; entropy-based Top-p selection; computational efficiency; long-range temporal modeling; hour-scale video benchmarks,2026-06-07
DreamingComics: A Story Visualization Pipeline via Subject and Layout Customized Generation using Video Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Kwon_DreamingComics_A_Story_Visualization_Pipeline_via_Subject_and_Layout_Customized_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01686,DreamingComics; story visualization; layout-aware generation; video diffusion-transformer; spatiotemporal priors; identity consistency; style consistency; RegionalRoPE; masked condition loss; LLM-based layout generator,2026-06-07
DeAR: Fine-Grained VLM Adaptation by Decomposing Attention Head Roles,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_DeAR_Fine-Grained_VLM_Adaptation_by_Decomposing_Attention_Head_Roles_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01111,Vision-Language Models; prompt learning; fine-grained VLM adaptation; attention head roles; Concept Entropy; functional specialization; attribute tokens; Role-Based Attention Mask; zero-shot generalization; Task-Adaptive Fusion Strategy,2026-06-07
ELITE: Efficient Gaussian Head Avatar from a Monocular Video via Learned Initialization and Test-time Generative Adaptation,https://openaccess.thecvf.com/content/CVPR2026/papers/Youwang_ELITE_Efficient_Gaussian_Head_Avatar_from_a_Monocular_Video_via_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.10200,Gaussian head avatar synthesis; monocular video; learned initialization; test-time generative adaptation; Mesh2Gaussian Prior Model; Gaussian avatar; animatable avatar synthesis; rendering-guided single-step diffusion enhancer; in-the-wild generalization; identity hallucination,2026-06-07
ParaUni: Enhance Generation in Unified Multimodal Model with Reinforcement-driven Hierarchical Parallel Information Interaction,https://openaccess.thecvf.com/content/CVPR2026/papers/Tan_ParaUni_Enhance_Generation_in_Unified_Multimodal_Model_with_Reinforcement-driven_Hierarchical_CVPR_2026_paper.pdf,,unified multimodal models; visual generation; vision-language models; diffusion models; hierarchical VLM layers; parallel information interaction; Layer Integration Module; fine-grained visual features; reinforcement learning rewards; Layer-wise Dynamic Adjustment Mechanism,2026-06-07
Decoding 3D Perception via BrainSSD: Synergistic Fusion of EEG Representations from Static and Dynamic Visual Streams,https://openaccess.thecvf.com/content/CVPR2026/papers/Yao_Decoding_3D_Perception_via_BrainSSD_Synergistic_Fusion_of_EEG_Representations_CVPR_2026_paper.pdf,,BrainSSD; EEG-based visual decoding; 3D perception; static-dynamic visual streams; Hierarchical Phase-Amplitude Coupling guided Fusion; Phase-Amplitude Coupling; multi-level cross-attention; multi-level alignment loss; static-dynamic dominance analysis; 3D object representations,2026-06-07
Ov3R: Open-Vocabulary Semantic 3D Reconstruction from RGB Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Gong_Ov3R_Open-Vocabulary_Semantic_3D_Reconstruction_from_RGB_Videos_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.22052,open-vocabulary semantic 3D reconstruction; RGB video streams; Spatial AI; CLIP3R; CLIP-informed 3D reconstruction; dense point maps; 2D-3D OVS; fused descriptors; globally consistent geometry; open-vocabulary 3D segmentation,2026-06-07
GeoRelight: Learning Joint Geometrical Relighting and Reconstruction with Flexible Multi-Modal Diffusion Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_GeoRelight_Learning_Joint_Geometrical_Relighting_and_Reconstruction_with_Flexible_Multi-Modal_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.20715,person relighting; 3D geometry estimation; Multi-Modal Diffusion Transformer; GeoRelight; isotropic NDC-Orthographic Depth; latent diffusion models; mixed-data training; synthetic data; auto-labeled real data; physical consistency,2026-06-07
MotionCrafter: Dense Geometry and Motion Reconstruction with a 4D VAE,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_MotionCrafter_Dense_Geometry_and_Motion_Reconstruction_with_a_4D_VAE_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.08961,MotionCrafter; 4D VAE; 4D geometry reconstruction; dense motion reconstruction; monocular video; dense 3D point maps; 3D scene flows; shared coordinate system; diffusion priors; dense scene flow estimation,2026-06-07
cryoSENSE: Compressive Sensing Enables High-throughput Microscopy with Sparse and Generative Priors on the Protein Cryo-EM Image Manifold,https://openaccess.thecvf.com/content/CVPR2026/papers/Shabeeb_cryoSENSE_Compressive_Sensing_Enables_High-throughput_Microscopy_with_Sparse_and_Generative_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.12931,cryo-electron microscopy; compressive cryo-EM sensing; high-throughput microscopy; protein cryo-EM image manifold; sparse priors; generative diffusion priors; denoising diffusion model; image reconstruction; Fourier-domain undersampling; pixel-domain measurements,2026-06-07
4DEquine: Disentangling Motion and Appearance for 4D Equine Reconstruction from Monocular Video,https://openaccess.thecvf.com/content/CVPR2026/papers/Lyu_4DEquine_Disentangling_Motion_and_Appearance_for_4D_Equine_Reconstruction_from_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.10125,4D equine reconstruction; monocular video; motion-appearance disentanglement; dynamic motion reconstruction; static appearance reconstruction; spatio-temporal transformer; animatable 3D Gaussian avatar; synthetic motion dataset; multi-view diffusion; pose and shape sequences,2026-06-07
Multi-Metric Representation Learning Strategy Based on Clustering for Fine-Grained Multimodal Sentiment Analysis,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Multi-Metric_Representation_Learning_Strategy_Based_on_Clustering_for_Fine-Grained_Multimodal_CVPR_2026_paper.pdf,,fine-grained multimodal sentiment analysis; Multi-Metric Representation learning; clustering-based representation learning; emotional class center overlap; Multi-metric Multimodal learning on Clusters; global and local metrics; Projection and Decision-Level Fusion; unimodal and multimodal representation fusion; fine-grained emotional boundaries; CMU-MOSI and CMU-MOSEI,2026-06-07
VectorArk: Learning Practical Image Vectorization with Rounded Polygon Representation,https://openaccess.thecvf.com/content/CVPR2026/papers/Gehlaut_VectorArk_Learning_Practical_Image_Vectorization_with_Rounded_Polygon_Representation_CVPR_2026_paper.pdf,,image vectorization; VectorArk; vision-language models; rounded polygon representation; SVG re-vectorization; real-world rasterization; text-to-image generated images; degradation model; geometric completeness; artifact suppression,2026-06-07
DriveCombo: Benchmarking Compositional Traffic Rule Reasoning in Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_DriveCombo_Benchmarking_Compositional_Traffic_Rule_Reasoning_in_Autonomous_Driving_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01637,compositional traffic rule reasoning; autonomous driving; multimodal large language models; DriveCombo benchmark; multi-rule concurrency; traffic rule conflicts; Five-Level Cognitive Ladder; Rule2Scene Agent; dynamic driving scenes; downstream planning capabilities,2026-06-07
SAVE: Speech-Aware Video Representation Learning for Video-Text Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhao_SAVE_Speech-Aware_Video_Representation_Learning_for_Video-Text_Retrieval_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.08224,video-text retrieval; speech-aware video representation learning; CLIP; audiovisual fusion; speech embedding; soft-ALBEF; vision-audio alignment; audio encoder; AVIGATE; SumR metric,2026-06-07
Time Blindness: Why Video-Language Models Can't See What Humans Can?,https://openaccess.thecvf.com/content/CVPR2026/papers/Upadhyay_Time_Blindness_Why_Video-Language_Models_Cant_See_What_Humans_Can_CVPR_2026_paper.pdf,,video-language models; temporal pattern recognition; SpookyBench; noise-like frames; temporal sequences; temporal cues; spatio-temporal relationships; spatial dependencies; machine video understanding; benchmark evaluation,2026-06-07
Stepwise Credit Assignment for GRPO on Flow-Matching Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Savani_Stepwise_Credit_Assignment_for_GRPO_on_Flow-Matching_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28718,Stepwise-Flow-GRPO; Flow-GRPO; flow-matching models; stepwise credit assignment; diffusion generation; Tweedie's formula; intermediate reward estimates; gain-based advantages; DDIM-inspired SDE; policy gradients,2026-06-07
BAgger: Backwards Aggregation for Mitigating Drift in Autoregressive Video Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Po_BAgger_Backwards_Aggregation_for_Mitigating_Drift_in_Autoregressive_Video_Diffusion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.12080,autoregressive video diffusion models; exposure bias; Backwards Aggregation; self-supervised corrective trajectories; model rollouts; score matching; flow matching; causal diffusion transformers; long-horizon motion; visual consistency,2026-06-07
Image-to-Point Cloud Feature Back-Projection for Multimodal Training of 3D Semantic Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Image-to-Point_Cloud_Feature_Back-Projection_for_Multimodal_Training_of_3D_Semantic_CVPR_2026_paper.pdf,,Image-to-Point Cloud Feature Back-Projection; multimodal fusion networks; 3D semantic segmentation; image-feature centers; point-cloud feature set; estimated depth map; LiDAR-only inference; image cameras and LiDAR; multimodal training; feature back-projection,2026-06-07
Improved Mean Flows: On the Challenges of Fastforward Generative Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Geng_Improved_Mean_Flows_On_the_Challenges_of_Fastforward_Generative_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02012,MeanFlow; one-step generative modeling; fastforward generative models; instantaneous velocity; average velocity; training stability; classifier-free guidance; in-context conditioning; single function evaluation; ImageNet generation,2026-06-07
POLAR: A Portrait OLAT Dataset and Generative Framework for Illumination-Aware Face Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_POLAR_A_Portrait_OLAT_Dataset_and_Generative_Framework_for_Illumination-Aware_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.13192,face relighting; portrait illumination; One-Light-at-a-Time dataset; OLAT responses; physically calibrated illumination data; flow-based generative model; direction-aware illumination effects; illumination-aware face modeling; controllable relighting; facial identity preservation,2026-06-07
2D-LFM: Lifting Foundation Model without 3D Supervision,https://openaccess.thecvf.com/content/CVPR2026/papers/Dabhi_2D-LFM_Lifting_Foundation_Model_without_3D_Supervision_CVPR_2026_paper.pdf,,2D-LFM; lifting foundation model; 2D landmarks; object-specific 3D geometry; 3D reconstruction from RGB; depth-from-RGB foundation models; landmark-based lifting; positional encoding; structure-from-motion; 2D supervision,2026-06-07
Bi-Bridge: Bidirectional Diffusion Bridges for Low-Light Image Enhancement,https://openaccess.thecvf.com/content/CVPR2026/papers/Hua_Bi-Bridge_Bidirectional_Diffusion_Bridges_for_Low-Light_Image_Enhancement_CVPR_2026_paper.pdf,,Low-Light Image Enhancement; bidirectional diffusion bridges; image restoration ambiguity; inverse degradation modeling; symmetric diffusion bridge; content fidelity preservation; perceptual quality; generative image enhancement; structure preservation; faithful restorations,2026-06-07
StaMo: Unsupervised Learning of Generalizable Robot Motion from Compact State Representation,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_StaMo_Unsupervised_Learning_of_Generalizable_Robot_Motion_from_Compact_State_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.05057,compact state representation; unsupervised robot motion learning; two-token state representation; Diffusion Transformer decoder; VLA-based models; latent interpolation; latent action; executable robot actions; policy co-training; human egocentric video,2026-06-07
Mind the Way You Select Negative Texts: Pursuing the Distance Consistency in OOD Detection with VLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Mind_the_Way_You_Select_Negative_Texts_Pursuing_the_Distance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.02618,out-of-distribution detection; Vision-Language Models; CLIP-like VLMs; inter-modal distance; negative text selection; InterNeg; text embeddings; high-confidence OOD images; ImageNet benchmark; Near-OOD benchmark,2026-06-07
DualPrim: Compact 3D Reconstruction with Positive and Negative Primitives,https://openaccess.thecvf.com/content/CVPR2026/papers/Meng_DualPrim_Compact_3D_Reconstruction_with_Positive_and_Negative_Primitives_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16133,positive and negative superquadrics; compact 3D reconstruction; structured 3D reconstruction; additive-subtractive shape representation; topology-aware modeling; holes and concavities; volumetric differentiable renderer; multi-view image reconstruction; closed-form boolean difference; mesh export,2026-06-07
TagSplat: Topology-Aware Gaussian Splatting for Dynamic Mesh Modeling and Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_TagSplat_Topology-Aware_Gaussian_Splatting_for_Dynamic_Mesh_Modeling_and_Tracking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.01329,Topology-aware Gaussian Splatting; dynamic mesh modeling; topology-consistent mesh sequences; 4D reconstruction; Gaussian topological structure; spatial connectivity encoding; topology-aware densification and pruning; temporal regularization; differentiable mesh rasterization; 3D keypoint tracking,2026-06-07
Machine Unlearning via Adaptive Gradient Reweighting and Multi-stage Objective Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Lu_Machine_Unlearning_via_Adaptive_Gradient_Reweighting_and_Multi-stage_Objective_Optimization_CVPR_2026_paper.pdf,,Machine Unlearning; adaptive gradient reweighting; multi-stage objective optimization; forgetting objectives; retention objectives; gradient conflict; gradient domination; decision boundaries; retention classes; pre-trained models,2026-06-07
CURVE: A Benchmark for Cultural and Multilingual Long Video Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Singh_CURVE_A_Benchmark_for_Cultural_and_Multilingual_Long_Video_Reasoning_CVPR_2026_paper.pdf,,long video understanding; multicultural video reasoning; multilingual video reasoning; cultural video benchmark; region-specific cultural videos; native-language annotations; multi-step reasoning traces; visual cultural context; evidence-based graphs; Video-LLMs,2026-06-07
Proxy-Tuning: Tailoring Multimodal Autoregressive Models for Subject-Driven Image Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_Proxy-Tuning_Tailoring_Multimodal_Autoregressive_Models_for_Subject-Driven_Image_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.10125,Proxy-Tuning; multimodal autoregressive models; subject-driven image generation; text-to-image generation; diffusion model supervision; weak-to-strong generalization; subject fidelity; prompt adherence; multi-subject compositions; contextual understanding,2026-06-07
PropFly: Learning to Propagate via On-the-Fly Supervision from Pre-trained Video Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Seo_PropFly_Learning_to_Propagate_via_On-the-Fly_Supervision_from_Pre-trained_Video_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.20583,Propagation-based video editing; on-the-fly supervision; pre-trained video diffusion models; paired video editing datasets; one-step clean latent estimation; Classifier-Free Guidance scales; source and edited latents; adapter tuning; Guidance-Modulated Flow Matching; temporally consistent transformations,2026-06-07
LocateAnything3D: Vision-Language 3D Detection with Chain-of-Sight,https://openaccess.thecvf.com/content/CVPR2026/papers/Man_LocateAnything3D_Vision-Language_3D_Detection_with_Chain-of-Sight_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.20648,Vision-Language 3D Detection; Chain-of-Sight; vision-language models; multi-object 3D detection; next-token prediction; 2D detections; visual chain-of-thought; 3D bounding boxes; open-vocabulary detection; Omni3D benchmark,2026-06-07
ViBES: A Conversational Agent with Behaviorally-Intelligent 3D Virtual Body,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_ViBES_A_Conversational_Agent_with_Behaviorally-Intelligent_3D_Virtual_Body_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.14234,conversational 3D agent; behaviorally-intelligent virtual body; speech-language-behavior model; mixture-of-modality-experts; multimodal token streams; cross-expert attention; dialogue-conditioned body actions; mixed-initiative interaction; dialogue-motion alignment; speech-conditioned motion generation,2026-06-07
Image-based Outlier Synthesis With Training Data,https://openaccess.thecvf.com/content/CVPR2026/papers/Regmi_Image-based_Outlier_Synthesis_With_Training_Data_CVPR_2026_paper.pdf,https://arxiv.org/abs/2411.10794,out-of-distribution detection; spurious correlations; fine-grained OOD detection; ASCOOD; virtual outlier synthesis; invariant feature destruction; gradient attribution values; near-manifold virtual outliers; predictive uncertainty; z-score normalization,2026-06-07
Thermal-Det: Language-Guided Cross-Modal Distillation for Open-Vocabulary Thermal Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Ranasinghe_Thermal-Det_Language-Guided_Cross-Modal_Distillation_for_Open-Vocabulary_Thermal_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.10130,open-vocabulary thermal object detection; language-guided cross-modal distillation; thermal imagery; synthetic thermal dataset; RGB-thermal paired data; RGB teacher pseudo-supervision; Thermal-Text Alignment Head; Modality-Fused Cross-Attention; dual-modality reasoning; language-driven thermal perception,2026-06-07
DLWM: Dual Latent World Models enable Holistic Gaussian-centric Pre-training in Autonomous Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_DLWM_Dual_Latent_World_Models_enable_Holistic_Gaussian-centric_Pre-training_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.00969,Dual Latent World Models; Gaussian-centric pre-training; autonomous driving; 3D semantic Gaussians; self-supervised reconstruction; multi-view semantic images; depth images; Gaussian-flow-guided latent prediction; 3D occupancy perception; motion planning,2026-06-07
Dual-Granularity Memory for Efficient Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Dual-Granularity_Memory_for_Efficient_Video_Generation_CVPR_2026_paper.pdf,,recurrent architectures; long-context video generation; temporal discontinuities; long-range consistency; Context Memory; learnable sink columns; boundary buffers; Latent Context-as-Memory; historical latent embeddings; Generalized Spatial-Temporal Propagation Networks,2026-06-07
VinQA: Visual Elements Interleaved Long-form Answer Generation for Real-World Multimodal Document QA,https://openaccess.thecvf.com/content/CVPR2026/papers/Jang_VinQA_Visual_Elements_Interleaved_Long-form_Answer_Generation_for_Real-World_Multimodal_CVPR_2026_paper.pdf,,VinQA; multimodal document QA; long-form answer generation; visual elements interleaved answers; visual-element citation; Page Encoding; Modality Encoding; M-GroSE; Visual Source F1; Qwen2.5-VL,2026-06-07
A Bit is All You Need! Efficient Video Capture via Single Bit Imaging,https://openaccess.thecvf.com/content/CVPR2026/papers/Gandikota_A_Bit_is_All_You_Need_Efficient_Video_Capture_via_CVPR_2026_paper.pdf,,1-bit computational video; single bit imaging; time-varying thresholding; full-bit-depth video reconstruction; high-precision analog-to-digital conversion; spatiotemporal dependencies; neural video reconstruction; ultra-low-power imaging systems; high-speed video capture; gigapixel kilohertz imaging,2026-06-07
BuildingGPT: Auto-Regressive Building Wireframe Reconstruction Model with Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_BuildingGPT_Auto-Regressive_Building_Wireframe_Reconstruction_Model_with_Reinforcement_Learning_CVPR_2026_paper.pdf,,BuildingGPT; building wireframe reconstruction; point clouds; auto-regressive model; sequence prediction; hierarchical building wireframe tokenization; point cloud encoder; next-token prediction; Direct Preference Optimization; MunichWF dataset,2026-06-07
