title,pdf,arxiv,keywords,conference_day
FrankenMotion: Part-level Human Motion Generation and Composition,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_FrankenMotion_Part-level_Human_Motion_Generation_and_Composition_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.10909,part-level human motion generation; motion composition; text-to-motion generation; fine-grained motion annotations; temporally-aware part-level text annotations; asynchronous part movements; diffusion-based motion generation; part-aware motion generation; spatial and temporal control; large language models,2026-06-06
Disentanglement-wise Image Dehazing through Cross-Domain Manifold Consensus,https://openaccess.thecvf.com/content/CVPR2026/papers/Lyu_Disentanglement-wise_Image_Dehazing_through_Cross-Domain_Manifold_Consensus_CVPR_2026_paper.pdf,,image dehazing; Cross-domain Invariant Manifold; multi-domain feature alignment; shared scattering semantics; consensus-density-driven contrastive learning; domain-specific bias elimination; haze-induced color entanglement; Physics-Guided HSV Decomposition Network; color fidelity; chromatic distortion,2026-06-06
Revisiting Sparsity Constraint Under High-Rank Property in Partial Multi-Label Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Si_Revisiting_Sparsity_Constraint_Under_High-Rank_Property_in_Partial_Multi-Label_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.20938,Partial Multi-Label Learning; candidate label set; noisy labels; noise label matrix; ground-truth label matrix; sparsity constraint; high-rank property; predicted label matrix; full-rank label matrix; Schirn,2026-06-06
One-Step Diffusion Transformer for Controllable Real-World Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_One-Step_Diffusion_Transformer_for_Controllable_Real-World_Image_Super-Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.17138,one-step diffusion transformer; real-world image super-resolution; controllable image super-resolution; ODTSR; Qwen-Image; Noise-hybrid Visual Stream; Control Noise; Prior Noise; Fidelity-aware Adversarial Training; scene text image super-resolution,2026-06-06
Reconstructing Spiking Neural Networks Using a Single Neuron with Autapses,https://openaccess.thecvf.com/content/CVPR2026/papers/Cai_Reconstructing_Spiking_Neural_Networks_Using_a_Single_Neuron_with_Autapses_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24692,spiking neural networks; neuromorphic computing; time-delayed autapse SNN; single leaky integrate-and-fire neuron; prototype-learning-based training; temporal state reorganization; reservoir computing; convolution-like spiking architectures; space-time trade-off; temporally multiplexed single-neuron models,2026-06-06
SARL-STG: A Spatially Aware Reinforcement Learning Framework for Refining MLLMs in Spatio-Temporal Video Grounding,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_SARL-STG_A_Spatially_Aware_Reinforcement_Learning_Framework_for_Refining_MLLMs_CVPR_2026_paper.pdf,,Spatio-Temporal Video Grounding; SARL-STG; spatially aware reinforcement learning; MLLM refinement; temporal reasoning; open-vocabulary detector; spatial localization; hierarchical RL training; spatial knowledge-injected reward; STVG-Wild,2026-06-06
ColorFLUX: A Structure-Color Decoupling Framework for Old Photo Colorization,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_ColorFLUX_A_Structure-Color_Decoupling_Framework_for_Old_Photo_Colorization_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28162,old photo colorization; structure-color decoupling; FLUX diffusion model; structure preservation; color restoration; progressive Direct Preference Optimization; Pro-DPO; visual semantic prompts; color bias elimination; domain gap,2026-06-06
Cross-Subject EEG-to-Video Reconstruction and Beyond,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Cross-Subject_EEG-to-Video_Reconstruction_and_Beyond_CVPR_2026_paper.pdf,,cross-subject EEG-to-video reconstruction; Subject Adversarial and Mapping Network; Hybrid Region-Temporal Encoder; inter-channel semantic interactions; temporal semantics aggregation; Centered-progressive Subject Adversarial Mechanism; unified semantic representation; New2Source Mapper; EEG distribution alignment; keyframe-guided continuous semantic generation,2026-06-06
MeteorPred: A Meteorological Multimodal Large Model and Dataset for Severe Weather Event Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_MeteorPred_A_Meteorological_Multimodal_Large_Model_and_Dataset_for_Severe_CVPR_2026_paper.pdf,https://arxiv.org/abs/2508.06859,severe weather event prediction; Meteorological Multimodal Large Model; MP-Bench; 4D meteorological inputs; multimodal meteorological dataset; textual warnings alignment; spatiotemporal dependencies; adaptive fusion modules; vertical pressure layers; AI-driven weather forecasting,2026-06-06
SkyReels-Text: Fine-Grained Font-Controllable Text Editing for Poster Design,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_SkyReels-Text_Fine-Grained_Font-Controllable_Text_Editing_for_Poster_Design_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.13285,font-controllable text editing; poster design; fine-grained text manipulation; font-aware image editing; multiple text regions; typographic styles; cropped glyph patches; text fidelity; visual realism; professional-grade typographic design,2026-06-06
SIGMA: A Physics-Based Benchmark for Gas Chimney Understanding in Seismic Images,https://openaccess.thecvf.com/content/CVPR2026/papers/Truong_SIGMA_A_Physics-Based_Benchmark_for_Gas_Chimney_Understanding_in_Seismic_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.23439,gas chimney understanding; seismic images; subsurface fluid migration; seismic attenuation; scattering; physics-based dataset; pixel-level gas-chimney mask; image enhancement; geological settings; seismic interpretation,2026-06-06
Keep It Frozen: Domain-Routed Conditional Residual Modulation for Multi-Domain Vision Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Khan_Keep_It_Frozen_Domain-Routed_Conditional_Residual_Modulation_for_Multi-Domain_Vision_CVPR_2026_paper.pdf,,DCRM-ViT; domain-conditioned residual modulation; Vision Transformers; frozen backbone; Residual Modulation Blocks; Domain Router; Parameter Synthesizer Network; low-rank residuals; domain-aware attention bias; bi-level optimization,2026-06-06
WorldMM: Dynamic Multimodal Memory Agent for Long Video Reasoning,https://openaccess.thecvf.com/content/CVPR2026/papers/Yeo_WorldMM_Dynamic_Multimodal_Memory_Agent_for_Long_Video_Reasoning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.02425,long video reasoning; video large language models; multimodal memory agent; memory-augmented video understanding; visual memory; episodic memory; semantic memory; adaptive retrieval agent; multi-scale temporal retrieval; long video question answering,2026-06-06
GaussianPile: A Unified Sparse Gaussian Splatting Framework for Slice-based Volumetric Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Kong_GaussianPile_A_Unified_Sparse_Gaussian_Splatting_Framework_for_Slice-based_Volumetric_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.20611,3D Gaussian splatting; slice-based volumetric reconstruction; sparse Gaussian splatting; anisotropic 3D Gaussians; through-slice contributions; differentiable projection operator; finite-thickness point spread function; compact encoding; joint optimization; 3D voxelization,2026-06-06
Grid Distillation: Compositional Image Distillation via Structured Generative Grids,https://openaccess.thecvf.com/content/CVPR2026/papers/Das_Grid_Distillation_Compositional_Image_Distillation_via_Structured_Generative_Grids_CVPR_2026_paper.pdf,,Grid Distillation; generative dataset distillation; compositional grids; spectral submodular optimization; CLIP representations; semantic coverage; downsampled distilled images; single-step diffusion reconstruction; Stable Diffusion Turbo; grid-aware cropping,2026-06-06
SpotEdit: Selective Region Editing in Diffusion Transformers,https://openaccess.thecvf.com/content/CVPR2026/papers/Qin_SpotEdit_Selective_Region_Editing_in_Diffusion_Transformers_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.22323,Diffusion Transformers; image editing; selective region editing; training-free diffusion editing; token denoising; redundant computation reduction; stable region identification; perceptual similarity; conditional image features; dynamic fusion mechanism,2026-06-06
EgoPoseFormer v2: Accurate Egocentric Human Motion Estimation for AR/VR,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_EgoPoseFormer_v2_Accurate_Egocentric_Human_Motion_Estimation_for_ARVR_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04090,egocentric human motion estimation; AR/VR; EgoPoseFormer v2; transformer-based pose estimation; temporally consistent body pose estimation; auto-labeling system; identity-conditioned queries; multi-view spatial refinement; causal temporal attention; uncertainty-aware semi-supervised training,2026-06-06
Skullptor: High Fidelity 3D Head Reconstruction in Seconds with Multi-View Normal Prediction,https://openaccess.thecvf.com/content/CVPR2026/papers/Artru_Skullptor_High_Fidelity_3D_Head_Reconstruction_in_Seconds_with_Multi-View_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21100,3D head reconstruction; multi-view normal prediction; high-fidelity 3D geometry; cross-view attention; monocular foundation models; surface normal prediction; inverse rendering optimization; geometric priors; high-frequency surface details; dense-view photogrammetry,2026-06-06
ODGS-SLAM: Omnidirectional Gaussian Splatting SLAM,https://openaccess.thecvf.com/content/CVPR2026/papers/Spiss_ODGS-SLAM_Omnidirectional_Gaussian_Splatting_SLAM_CVPR_2026_paper.pdf,,ODGS-SLAM; omnidirectional SLAM; 3D Gaussian Splatting; panoramic image sequences; camera pose estimation; equirectangular projection model; closed-form gradients; key frame removal; graph analysis; ATE RMSE,2026-06-06
"Factorize, Reconstruct, Enhance: A Unified Framework for Multimodal Sentiment Analysis",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Factorize_Reconstruct_Enhance_A_Unified_Framework_for_Multimodal_Sentiment_Analysis_CVPR_2026_paper.pdf,,multimodal sentiment analysis; FUSE-Net; semantic enhancement; modality factorization; shared-specific-noise subspaces; contrastive learning; information bottleneck; variational reconstruction; dynamic multimodal fusion; CMU-MOSI/CMU-MOSEI/SIMSv2,2026-06-06
GS-ASM: 2DGS-Supervised Active Stereo Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_GS-ASM_2DGS-Supervised_Active_Stereo_Matching_CVPR_2026_paper.pdf,,active stereo matching; 2D Gaussian Splatting; disparity proxy labels; supervised depth estimation; deep active stereo networks; active pattern projection; hybrid supervision regularization; dynamic loss weighting; RealSense dataset; scene geometry modeling,2026-06-06
EV-CGNet: Co-visible Focused 3D-guided 2D Event Keypoint Detection Network,https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_EV-CGNet_Co-visible_Focused_3D-guided_2D_Event_Keypoint_Detection_Network_CVPR_2026_paper.pdf,,event keypoint detection; EV-CGNet; co-visible regions; 3D-guided 2D feature prototype learning; G2PL module; co-visible focused detector and descriptor learning; CDDL module; event frame feature prototypes; fine-grained spatio-temporal cues; event points,2026-06-06
Meta-FC: Meta-Learning with Feature Consistency for Robust and Generalizable Watermarking,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Meta-FC_Meta-Learning_with_Feature_Consistency_for_Robust_and_Generalizable_Watermarking_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.21849,deep learning-based watermarking; robust watermarking; generalizable watermarking; meta-learning; feature consistency; single random distortion; noise layer; distortion-invariant representations; unknown distortions; optimization conflicts,2026-06-06
Depth Peeling for High-Fidelity Gaussian-Enhanced Surfel Rendering,https://openaccess.thecvf.com/content/CVPR2026/papers/Ye_Depth_Peeling_for_High-Fidelity_Gaussian-Enhanced_Surfel_Rendering_CVPR_2026_paper.pdf,,novel view synthesis; 3D Gaussian Splatting; Gaussian-Enhanced Surfels; depth peeling; surfel rendering; sort-free rendering; per-pixel ordering; transmittance modulation; differentiable joint optimization; aliasing artifacts,2026-06-06
Hierarchical Point-Patch Fusion with Adaptive Patch Codebook for 3D Shape Anomaly Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_Hierarchical_Point-Patch_Fusion_with_Adaptive_Patch_Codebook_for_3D_Shape_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.03972,3D shape anomaly detection; hierarchical point-patch fusion; adaptive patch codebook; industrial inspection; geometric analysis; out-of-distribution feature detection; decoder-based reconstruction; self-supervised decomposition; structural deviations; Real3D-AD,2026-06-06
Confidence-Guided Multi-Scale Aggregation for Sparse-View High-Resolution 3D Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Confidence-Guided_Multi-Scale_Aggregation_for_Sparse-View_High-Resolution_3D_Gaussian_Splatting_CVPR_2026_paper.pdf,,Sparse-view 3D Gaussian Splatting; high-resolution 3D reconstruction; Confidence-Guided Multi-Scale Aggregation; coarse-to-fine hierarchical optimization; matching-based weighting aggregation; cross-scale consistency; multi-scale pseudo-view regularization; floating artifacts; reconstruction ambiguities; LLFF and Mip-NeRF360 datasets,2026-06-06
DMAligner: Enhancing Image Alignment via Diffusion Model Based View Synthesis,https://openaccess.thecvf.com/content/CVPR2026/papers/Luo_DMAligner_Enhancing_Image_Alignment_via_Diffusion_Model_Based_View_Synthesis_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.23022,diffusion-based image alignment; alignment-oriented view synthesis; conditional image generation; Dynamics-aware Diffusion Training; Dynamics-aware Mask Producing; dynamic foreground segmentation; flow-based image warping; occlusions; illumination variations; Dynamic Scene Image Alignment dataset,2026-06-06
Retrieving Counterfactuals Improves Visual In-Context Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiong_Retrieving_Counterfactuals_Improves_Visual_In-Context_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16737,vision-language models; visual in-context learning; counterfactual examples; composed image retrieval; causal learning example selection; attribute-guided retrieval; demonstration selection; causal reasoning; spurious associations; multimodal reasoning,2026-06-06
LeapAlign: Post-training Flow Matching Models at Any Generation Step by Building Two-Step Trajectories,https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_LeapAlign_Post-training_Flow_Matching_Models_at_Any_Generation_Step_by_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.15311,flow matching models; human preference alignment; direct-gradient fine-tuning; reward gradient backpropagation; two-step trajectories; ODE sampling steps; future latent prediction; generation step alignment; gradient stability; Flux model,2026-06-06
EmbodiedSplat: Online Feed-Forward Semantic 3DGS for Open-Vocabulary 3D Scene Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_EmbodiedSplat_Online_Feed-Forward_Semantic_3DGS_for_Open-Vocabulary_3D_Scene_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.04254,EmbodiedSplat; online feed-forward 3DGS; open-vocabulary 3D scene understanding; semantic 3D Gaussian Splatting; online 3D reconstruction; 3D semantic reconstruction; streaming images; Online Sparse Coefficients Field; CLIP Global Codebook; 3D geometric-aware CLIP features,2026-06-06
From Infusion to Assimilation Distillation for Medical Image Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Hong_From_Infusion_to_Assimilation_Distillation_for_Medical_Image_Segmentation_CVPR_2026_paper.pdf,,medical image segmentation; knowledge distillation; foundation models; Segment Anything Model; infusion to assimilation distillation; soft-label distillation; class-weighted prototype alignment; contrastive semantic self-optimization; teacher-student prediction alignment; semantic consistency,2026-06-06
UniGenDet: A Unified Generative-Discriminative Framework for Co-Evolutionary Image Generation and Generated Image Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_UniGenDet_A_Unified_Generative-Discriminative_Framework_for_Co-Evolutionary_Image_Generation_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.21904,generated image detection; image generation; generative-discriminative framework; co-evolutionary learning; adversarial information; symbiotic multimodal self-attention; unified fine-tuning; authenticity identification; detector-informed generative alignment; high-fidelity image generation,2026-06-06
SABER: Spatially Consistent 3D Universal Adversarial Objects for BEV Detectors,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_SABER_Spatially_Consistent_3D_Universal_Adversarial_Objects_for_BEV_Detectors_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.22499,BEV 3D object detectors; universal adversarial objects; non-invasive attacks; 3D-consistent adversarial objects; multi-view consistency; temporal consistency; occlusion-aware rendering; BEV spatial feature-guided optimization; environment-manipulation attack; autonomous driving robustness,2026-06-06
EMR-Diff: Edge-aware Multimodal Residual Diffusion Model for Hyperspectral Image Super-resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_EMR-Diff_Edge-aware_Multimodal_Residual_Diffusion_Model_for_Hyperspectral_Image_Super-resolution_CVPR_2026_paper.pdf,,hyperspectral image super-resolution; Edge-aware Multimodal Residual Diffusion Model; HSI-MSI fusion; multimodal residual mechanism; edge-aware noise strategy; high-frequency detail reconstruction; Bilateral Attention Fusion UNet; multi-scale supervision; spectral-spatial feature optimization; diffusion models,2026-06-06
I2I-Bench: A Comprehensive Benchmark Suite for Image-to-Image Editing Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_I2I-Bench_A_Comprehensive_Benchmark_Suite_for_Image-to-Image_Editing_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.04660,image-to-image editing models; image editing benchmarks; I2I-Bench; single-image editing; multi-image editing; fine-grained evaluation dimensions; automated hybrid evaluation; large multimodal models; human preference alignment; benchmark evaluation consistency,2026-06-06
Lumosaic: Hyperspectral Video via Active Illumination and Coded-Exposure Pixels,https://openaccess.thecvf.com/content/CVPR2026/papers/Verma_Lumosaic_Hyperspectral_Video_via_Active_Illumination_and_Coded-Exposure_Pixels_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.22140,active hyperspectral video; narrowband LED array; coded-exposure-pixel camera; per-pixel exposure control; joint spatiotemporal-spectral encoding; synchronized active illumination; photon utilization; learning-based reconstruction; 31-channel hyperspectral reconstruction; snapshot hyperspectral imaging,2026-06-06
SAMosaic3D: Modular Scene Assembly for Real-Time 3D Segment Anything,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_SAMosaic3D_Modular_Scene_Assembly_for_Real-Time_3D_Segment_Anything_CVPR_2026_paper.pdf,,online 3D instance segmentation; embodied agents; 2D foundation models; Segment Anything Model; 3D mask lifting; spatial fragmentation; identity drift; soft-gated attention; semantic-geometric matching; zero-shot cross-dataset generalization,2026-06-06
Flat-Pack Bench: Evaluating Spatio-Temporal Understanding in Large Vision-Language Models through Furniture Assembly,https://openaccess.thecvf.com/content/CVPR2026/papers/Chetan_Flat-Pack_Bench_Evaluating_Spatio-Temporal_Understanding_in_Large_Vision-Language_Models_through_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.21625,Large Vision-Language Models; video understanding; spatio-temporal understanding; furniture assembly; Flat-Pack Bench; fine-grained spatio-temporal reasoning; temporal ordering; temporal localization; part mating; object tracking,2026-06-06
VDFE: Difference-Aware 3D Scene Editing with Non-Intrusive Video Diffusion Priors for Multi-View Consistency and Efficiency,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_VDFE_Difference-Aware_3D_Scene_Editing_with_Non-Intrusive_Video_Diffusion_Priors_CVPR_2026_paper.pdf,,text-driven 3D editing; 3D Gaussian Splatting; NeRF; video diffusion priors; multi-view consistency; Optimal Control Guided Flow Editing; Decoupled Flow Difference; Difference-Aware Gaussians Editing; flow differences; 3D Gaussians,2026-06-06
RigMo: Unifying Rig and Motion Learning for Generative Animation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_RigMo_Unifying_Rig_and_Motion_Learning_for_Generative_Animation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.06378,RigMo; unified rig-motion learning; generative animation; raw mesh sequences; Gaussian bones; skinning weights; time-varying SE(3) transformations; Motion-DiT; deformable objects; dynamic 3D modeling,2026-06-06
TokenLight: Precise Lighting Control in Images using Attribute Tokens,https://openaccess.thecvf.com/content/CVPR2026/papers/Chaturvedi_TokenLight_Precise_Lighting_Control_in_Images_using_Attribute_Tokens_CVPR_2026_paper.pdf,,image relighting; attribute tokens; conditional image generation; illumination attribute control; ambient illumination; diffuse level; 3D light positions; synthetic lighting annotations; virtual light sources; inverse rendering supervision,2026-06-06
UltraFlux: Data-Model Co-Design for High-quality Native 4K Text-to-Image Generation across Diverse Aspect Ratios,https://openaccess.thecvf.com/content/CVPR2026/papers/Ye_UltraFlux_Data-Model_Co-Design_for_High-quality_Native_4K_Text-to-Image_Generation_across_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.18050,native 4K text-to-image generation; diffusion transformers; data-model co-design; diverse aspect ratios; Resonance 2D RoPE; YaRN positional encoding; VAE post-training; SNR-Aware Huber Wavelet objective; Stage-wise Aesthetic Curriculum Learning; MultiAspect-4K-1M,2026-06-06
InverFill: One-Step Inversion for Enhanced Few-Step Diffusion Inpainting,https://openaccess.thecvf.com/content/CVPR2026/papers/Vu_InverFill_One-Step_Inversion_for_Enhanced_Few-Step_Diffusion_Inpainting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.23463,diffusion inpainting; few-step text-to-image models; one-step inversion; semantic noise initialization; masked image conditioning; blended sampling pipeline; low NFEs; image harmonization; text coherence; inference overhead,2026-06-06
HandWorld: Hand-Centric Unified Video Action Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_HandWorld_Hand-Centric_Unified_Video_Action_Generation_CVPR_2026_paper.pdf,,hand-object interaction; egocentric video; hand action generation; embodied agents; unified generative framework; cross-domain conditions; MANO-rendered hand representation; diffusion transformers; action forecasting; controllable video generation,2026-06-06
Training-Only Heterogeneous Image-Patch-Text Graph Supervision for Advancing Few-Shot Learning Adapters,https://openaccess.thecvf.com/content/CVPR2026/papers/Mohammad_Training-Only_Heterogeneous_Image-Patch-Text_Graph_Supervision_for_Advancing_Few-Shot_Learning_Adapters_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.18101,adapter-based CLIP tuning; Tip-Adapter; few-shot learning adapters; heterogeneous graph teacher; multi-scale visual patches; text prompts; Modality-aware Graph Transformer; cross-modal reasoning; discriminative node filtering; key-value cache supervision,2026-06-06
Animator-Centric Skeleton Generation on Objects with Fine-Grained Details,https://openaccess.thecvf.com/content/CVPR2026/papers/Sun_Animator-Centric_Skeleton_Generation_on_Objects_with_Fine-Grained_Details_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.20539,skeleton generation; 3D asset animation; rigged meshes; animator-centric control; skeleton prediction; semantic-aware tokenization; auto-regressive modeling; bone density control; learnable density interval module; structural complexity,2026-06-06
ROSE: Rotate Your Large Language Model to See,https://openaccess.thecvf.com/content/CVPR2026/papers/Yue_ROSE_Rotate_Your_Large_Language_Model_to_See_CVPR_2026_paper.pdf,,multimodal large language models; rotation-based vision injection; parameter-space alignment; visual semantics; rotation matrices; input-space injection; vision-language alignment; computational efficiency; FLOPs reduction; inference latency,2026-06-06
Beyond Myopic Alignment: Lookahead Optimization for Online Class-Incremental Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Lai_Beyond_Myopic_Alignment_Lookahead_Optimization_for_Online_Class-Incremental_Learning_CVPR_2026_paper.pdf,,online class-incremental learning; rehearsal-based methods; catastrophic forgetting; hypergradients; gradient conflict; Lookahead Optimization for Rehearsal; plasticity-stability balance; Log-Sum-Exp surrogate; loss landscape geometry; memory buffer,2026-06-06
Endless World: Real-Time 3D-Aware Long Video Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Endless_World_Real-Time_3D-Aware_Long_Video_Generation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.12430,long video generation; 3D-consistent video; real-time inference; infinite video generation; conditional autoregressive training; long-range dependencies; global 3D-aware attention; geometric guidance; 3D injection mechanism; spatial consistency,2026-06-06
RAISE: Requirement-Adaptive Evolutionary Refinement for Training-Free Text-to-Image Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_RAISE_Requirement-Adaptive_Evolutionary_Refinement_for_Training-Free_Text-to-Image_Alignment_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00483,training-free text-to-image alignment; T2I diffusion models; requirement-adaptive evolutionary refinement; adaptive test-time scaling; inference-time scaling; prompt rewriting; noise resampling; instructional editing; structured requirement checklist; multi-round self-improvement,2026-06-06
4DSurf: High-Fidelity Dynamic Scene Surface Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_4DSurf_High-Fidelity_Dynamic_Scene_Surface_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.28064,dynamic scene surface reconstruction; Gaussian Splatting; temporally consistent geometry; 4DSurf; large surface deformations; Signed Distance Function Flow Regularization; Overlapping Segment Partitioning; sparse-view settings; Hi4D; CMU Panoptic,2026-06-06
Pixel Motion Diffusion is What We Need for Robot Control,https://openaccess.thecvf.com/content/CVPR2026/papers/Nguyen_Pixel_Motion_Diffusion_is_What_We_Need_for_Robot_Control_CVPR_2026_paper.pdf,https://arxiv.org/abs/2509.22652,pixel motion diffusion; diffusion-based robot control; language-conditioned robotic manipulation; structured pixel motion representation; high-level motion intent; low-level robot action; end-to-end diffusion controllers; CALVIN benchmark; MetaWorld; real-world transfer,2026-06-06
RAW-Domain Degradation Models for Realistic Smartphone Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Mosleh_RAW-Domain_Degradation_Models_for_Realistic_Smartphone_Super-Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.12493,RAW-domain degradation modeling; smartphone super-resolution; digital zoom; RAW sensor images; unprocessing pipelines; device-specific calibration; camera blur modeling; noise modeling; RAW-to-RGB super-resolution; synthetic training data,2026-06-06
BeautyGRPO: Aesthetic Alignment for Face Retouching via Dynamic Path Guidance and Fine-Grained Preference Modeling,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_BeautyGRPO_Aesthetic_Alignment_for_Face_Retouching_via_Dynamic_Path_Guidance_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.01163,face retouching; aesthetic alignment; BeautyGRPO; reinforcement learning; human aesthetic preferences; fine-grained preference modeling; FRPref-10K; reward model; Dynamic Path Guidance; anchor-based ODE path,2026-06-06
DreamSAC: Learning Hamiltonian World Models via Symmetry Exploration,https://openaccess.thecvf.com/content/CVPR2026/papers/Tang_DreamSAC_Learning_Hamiltonian_World_Models_via_Symmetry_Exploration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07545,Hamiltonian world models; Symmetry Exploration; extrapolative generalization; physical invariances; conservation laws; Hamiltonian-based curiosity bonus; self-supervised contrastive objective; invariant physical state; view-dependent pixel observations; 3D physics simulations,2026-06-06
Resolving Evidence Sparsity: Agentic Context Engineering for Long-Document Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Resolving_Evidence_Sparsity_Agentic_Context_Engineering_for_Long-Document_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.22850,long-document understanding; Vision Language Models; evidence sparsity; retrieval augmented generation; multi-agent framework; SLEUTH; multimodal context distillation; visual evidence filtering; hierarchical refinement; long document benchmarks,2026-06-06
4DP-QA: Scalable QA for 4D Perception in Vision Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Cho_4DP-QA_Scalable_QA_for_4D_Perception_in_Vision_Language_Models_CVPR_2026_paper.pdf,,4D perception; Vision Language Models; motion-related scene understanding; camera motion; object motion; True-Motion Tracking; fixed reference system; QA generation pipeline; 4DP-QA dataset; 4DP-QA-Bench,2026-06-06
Neighbor-Aware Localized Concept Erasure in Text-to-Image Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Neighbor-Aware_Localized_Concept_Erasure_in_Text-to-Image_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25994,concept erasure; text-to-image diffusion models; localized erasure; Neighbor-Aware Localized Concept Erasure; training-free framework; spectrally-weighted embedding modulation; attention-guided spatial gate; spatially-gated hard erasure; fine-grained concept preservation; neighboring concepts,2026-06-06
DarkShake-DVS: Event-based Human Action Recognition under Low-light and Shaking Camera Conditions,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_DarkShake-DVS_Event-based_Human_Action_Recognition_under_Low-light_and_Shaking_Camera_CVPR_2026_paper.pdf,,event-based human action recognition; low-light conditions; shaking camera; 6-DoF camera motion; event cameras; inertial measurement unit; motion compensation; Event–IMU Stabilized HAR; non-linear warping; DarkShake-DVS benchmark,2026-06-06
