title,pdf,arxiv,keywords,conference_day
DiffusionHarmonizer: Bridging Neural Reconstruction and Photorealistic Simulation with Online Diffusion Enhancer,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_DiffusionHarmonizer_Bridging_Neural_Reconstruction_and_Photorealistic_Simulation_with_Online_Diffusion_CVPR_2026_paper.pdf,,Neural reconstruction; 3D Gaussian Splatting; NeRF; novel view synthesis; diffusion models; image enhancement; appearance harmonization; artifact correction; temporal coherence; autonomous robot simulation,2026-06-07
Parallel Rigidity Matters for Bundle Adjustment,https://openaccess.thecvf.com/content/CVPR2026/papers/Manam_Parallel_Rigidity_Matters_for_Bundle_Adjustment_CVPR_2026_paper.pdf,,Bundle adjustment; parallel rigidity theory; structure-from-motion; bipartite graph topology; camera-3D point relations; 3D reconstruction; camera parameter optimization; unique solvability; global SfM pipeline; scaling indeterminacy,2026-06-07
BiPreManip: Learning Affordance-Based Bimanual Preparatory Manipulation through Anticipatory Collaboration,https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_BiPreManip_Learning_Affordance-Based_Bimanual_Preparatory_Manipulation_through_Anticipatory_Collaboration_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21679,bimanual manipulation; preparatory manipulation; affordance-based manipulation; anticipatory collaboration; inter-arm coordination; object semantics and geometry; spatial relationship anticipation; long-horizon action planning; goal-directed action; sim-to-real manipulation,2026-06-07
RegionRoute: Regional Style Transfer with Diffusion Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_RegionRoute_Regional_Style_Transfer_with_Diffusion_Model_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19254,localized style transfer; diffusion-based style transfer; attention-supervised diffusion; spatial grounding; style token attention alignment; Focus loss; Cover loss; LoRA-MoE; Regional Style Editing Score; mask-free single-object style transfer,2026-06-07
Merge3D: Efficient 3D Multimodal LLMs via Joint 2D-3D Token Merging,https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_Merge3D_Efficient_3D_Multimodal_LLMs_via_Joint_2D-3D_Token_Merging_CVPR_2026_paper.pdf,,3D multimodal LLMs; token merging; 3D scene understanding; multi-view visual processing; semantic-geometric fusion; 3D grounding; spatial reasoning; novel view synthesis; vision-language models; computational efficiency,2026-06-07
IMAIA: Interactive Maps AI Assistant for Travel Planning and Geo-Spatial Intelligence,https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_IMAIA_Interactive_Maps_AI_Assistant_for_Travel_Planning_and_Geo-Spatial_CVPR_2026_paper.pdf,https://arxiv.org/abs/2507.06993,interactive Maps AI Assistant; geospatial intelligence; natural-language map interaction; vector maps; satellite imagery; camera-aware place understanding; image-place embeddings; geospatial signals; map-centric QA; camera-to-place grounding,2026-06-07
ActiveGrasp: Information-Guided Active Grasping with Calibrated Energy-based Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Lei_ActiveGrasp_Information-Guided_Active_Grasping_with_Calibrated_Energy-based_Model_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.12795,active grasping; information-guided grasping; calibrated energy-based model; grasp pose generation; active view selection; information gain estimation; grasp distribution; SE(3) manifold; next best view; cluttered robotic environments,2026-06-07
Bridging Privacy and Provenance: Traceable Virtual Identity Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Zeng_Bridging_Privacy_and_Provenance_Traceable_Virtual_Identity_Generation_CVPR_2026_paper.pdf,,Virtual identity generation; Diffusion-based face synthesis; 3D geometric conditioning; Expression preservation; Identity embedding; Latent watermarking; Face anonymity; Pose and expression fidelity; Privacy-preserving facial generation; Identity verification,2026-06-07
Convexity-Aware Noise Calibration: A Self-Supervised Framework for Noise-Level-Unknown Image Denoising,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Convexity-Aware_Noise_Calibration_A_Self-Supervised_Framework_for_Noise-Level-Unknown_Image_Denoising_CVPR_2026_paper.pdf,,Image denoising; self-supervised learning; noise level estimation; blind denoising; Noisier2Noise; deep learning; Gaussian noise; unsupervised methods; noise calibration; variance estimation,2026-06-07
LEMON: A Large Endoscopic MONocular Dataset and Foundation Model for Perception in Surgical Settings,https://openaccess.thecvf.com/content/CVPR2026/papers/Che_LEMON_A_Large_Endoscopic_MONocular_Dataset_and_Foundation_Model_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2503.19740,LEMON dataset; endoscopic monocular video; surgical foundation model; LemonFM; self-supervised augmented knowledge distillation; surgical phase recognition; surgical action recognition; surgical tool presence detection; surgical semantic segmentation; autonomous robotic surgery,2026-06-07
FairLLaVA: Fairness-Aware Parameter-Efficient Fine-Tuning for Large Vision-Language Assistants,https://openaccess.thecvf.com/content/CVPR2026/papers/Bhosale_FairLLaVA_Fairness-Aware_Parameter-Efficient_Fine-Tuning_for_Large_Vision-Language_Assistants_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.26008,FairLLaVA; fairness-aware fine-tuning; large vision-language assistants; multimodal large language models; demographic-invariant representations; visual instruction tuning; low-rank adapter fine-tuning; chest radiology report generation; dermoscopy visual question answering; medical imaging modalities,2026-06-07
Large-scale Robust Enhanced Ensemble Clustering via Outlier Decoupling,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Large-scale_Robust_Enhanced_Ensemble_Clustering_via_Outlier_Decoupling_CVPR_2026_paper.pdf,,ensemble clustering; anchor-based methods; outlier decoupling; bipartite graph; fuzzy enhancement; anchor similarity matrix; robust clustering; outlier detection; matrix decomposition; cross-task framework,2026-06-07
Event-Based Motion Deblurring Using Task-Oriented 3D Gaussian Event Representations,https://openaccess.thecvf.com/content/CVPR2026/papers/Xue_Event-Based_Motion_Deblurring_Using_Task-Oriented_3D_Gaussian_Event_Representations_CVPR_2026_paper.pdf,,Event-based motion deblurring; 3D Gaussian event representations; event cameras; spatiotemporal motion heterogeneity; learnable event representation; 3D Gaussian weighting kernels; motion feature extraction; bidirectional attention fusion; event stream aggregation; structural alignment,2026-06-07
IsoCLIP: Decomposing CLIP Projectors for Efficient Intra-modal Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Magistri_IsoCLIP_Decomposing_CLIP_Projectors_for_Efficient_Intra-modal_Alignment_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19862,CLIP projectors; intra-modal alignment; intra-modal misalignment; image-to-image retrieval; shared embedding space; contrastive CLIP loss; inter-modal operator; spectral analysis; isotropic subspace; training-free method,2026-06-07
RISE: Single Static Radar-based Indoor Scene Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_RISE_Single_Static_Radar-based_Indoor_Scene_Understanding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.14019,single static radar; indoor scene understanding; mmWave radar; layout reconstruction; object detection; multipath reflections; Bi-Angular Multipath Enhancement; Angle-of-Arrival; Angle-of-Departure; Hierarchical Diffusion,2026-06-07
FlowDIS: Language-Guided Dichotomous Image Segmentation with Flow Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Sargsyan_FlowDIS_Language-Guided_Dichotomous_Image_Segmentation_with_Flow_Matching_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.05077,Dichotomous Image Segmentation; language-guided segmentation; flow matching; time-dependent vector field; text prompt conditioning; Position-Aware Instance Pairing; pixel-level object segmentation; foreground semantic structure; DIS-TE benchmark; mask distribution transformation,2026-06-07
OmniFood8K: Single-Image Nutrition Estimation via Hierarchical Frequency-Aligned Fusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Yu_OmniFood8K_Single-Image_Nutrition_Estimation_via_Hierarchical_Frequency-Aligned_Fusion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.12356,single-image nutrition estimation; OmniFood8K; Chinese food datasets; multimodal food dataset; NutritionSynth-115K; synthetic compositional variations; RGB-to-depth prediction; Scale-Shift Residual Adapter; Frequency-Aligned Fusion Module; Mask-based Prediction Head,2026-06-07
SketchFaceGS: Real-Time Sketch-Driven Face Editing and Generation with Gaussian Splatting,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_SketchFaceGS_Real-Time_Sketch-Driven_Face_Editing_and_Generation_with_Gaussian_Splatting_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.19202,3D Gaussian Splatting; sketch-driven face editing; 3D Gaussian head models; digital head modeling; real-time rendering; 2D sketches; Transformer-based UV feature prediction; UV feature map reconstruction; 3D UV feature enhancement; UV Mask Fusion,2026-06-07
DeepfakeImpact: A Two-Stage Benchmark with Real-World Impact in Deepfake Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Gong_DeepfakeImpact_A_Two-Stage_Benchmark_with_Real-World_Impact_in_Deepfake_Detection_CVPR_2026_paper.pdf,,Deepfake detection; benchmark; social harm; misclassification impact; real-world evaluation; SOTA detection baselines; SMI (Social Misjudgment Impact); ethical assessment; video classification; detector robustness,2026-06-07
Learning Like Humans: Analogical Concept Learning for Generalized Category Discovery,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_Learning_Like_Humans_Analogical_Concept_Learning_for_Generalized_Category_Discovery_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19918,Generalized Category Discovery; Analogical Textual Concept Generator; analogical concept learning; textual concepts; visual-textual reasoning; unlabeled samples; fine-grained category discovery; known-class recognition; novel-class discovery; clustering-style GCD pipelines,2026-06-07
Logit-Margin Repulsion for Backdoor Defense,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Logit-Margin_Repulsion_for_Backdoor_Defense_CVPR_2026_paper.pdf,,backdoor attacks; model compression; quantization; pruning; conditional backdoors; neural network defense; logit-margin constraint; selective cross-entropy; channel pruning; Vision Transformers,2026-06-07
Compositional Text-to-Image Generation Via Region-aware Bimodal Direct Preference Optimization,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Compositional_Text-to-Image_Generation_Via_Region-aware_Bimodal_Direct_Preference_Optimization_CVPR_2026_paper.pdf,,Text-to-image generation; Compositional prompts; Direct Preference Optimization; Diffusion models; Bimodal preference learning; Region-aware guidance; Attribute binding; Object relationships; Fine-grained alignment; Preference dataset construction,2026-06-07
Agentic Video Summarization via Self-Reflecting Multimodal Understanding,https://openaccess.thecvf.com/content/CVPR2026/papers/Guo_Agentic_Video_Summarization_via_Self-Reflecting_Multimodal_Understanding_CVPR_2026_paper.pdf,,Agentic workflow; multimodal large language models; video summarization; self-reflecting reasoning; autonomous decision-making; frame importance assessment; adaptive summarization framework; video understanding; LLM-based agents; summarization-verify-reflection loop,2026-06-07
Easy2Hard: From Partially to Fully Unmatched Modalities as Negative Samples in Contrastive Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_Easy2Hard_From_Partially_to_Fully_Unmatched_Modalities_as_Negative_Samples_CVPR_2026_paper.pdf,,Contrastive learning; multimodal data representations; modality alignment; negative samples; partially unmatched modalities; fully unmatched modalities; curriculum learning; sigmoid weighting; multi-modal datasets; cross-modal retrieval,2026-06-07
Revisiting the Necessity of Full Accuracy: Weakly Supervised Object-Level Offset Correction for Misaligned Building Labels,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Revisiting_the_Necessity_of_Full_Accuracy_Weakly_Supervised_Object-Level_Offset_CVPR_2026_paper.pdf,,Building footprint segmentation; spatial misalignment correction; weakly supervised learning; object-level offset regression; label refinement; domain adaptation; Google Earth imagery; orthorectification; pseudo-label generation; instance segmentation,2026-06-07
InterPhys: Physics-aware Human Motion Synthesis in a Dynamic Scene,https://openaccess.thecvf.com/content/CVPR2026/papers/Xing_InterPhys_Physics-aware_Human_Motion_Synthesis_in_a_Dynamic_Scene_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.01036,physics-aware human motion synthesis; dynamic scenes; contact modeling; human-object interactions; human-scene interactions; internal body dynamics; force and torque balance; soft physical constraints; continuous distance-based force model; physically consistent motion generation,2026-06-07
Taming Noise-Induced Prototype Degradation for Privacy-Preserving Personalized Federated Fine-Tuning,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Taming_Noise-Induced_Prototype_Degradation_for_Privacy-Preserving_Personalized_Federated_Fine-Tuning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.27833,Prototype-based Personalized Federated Learning; privacy-preserving personalized federated fine-tuning; Local Differential Privacy; Isotropic Gaussian Prototype Perturbation; Variance-adaptive Prototype Perturbation; Distillation-guided Clipping Regularization; per-example l2 clipping; class prototypes; multi-domain adaptation; privacy-utility trade-off,2026-06-07
Learning Mutual View Information Graph for Adaptive Adversarial Collaborative Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Tao_Learning_Mutual_View_Information_Graph_for_Adaptive_Adversarial_Collaborative_Perception_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.19596,collaborative perception; connected and autonomous vehicles; adversarial attacks; feature-level perturbations; consensus verification; mutual view information graph; MVIG attack; temporal graph learning; fabrication risk maps; entropy-aware vulnerability search,2026-06-07
ActAvatar: Temporally-Aware Precise Action Control for Talking Avatars,https://openaccess.thecvf.com/content/CVPR2026/papers/Peng_ActAvatar_Temporally-Aware_Precise_Action_Control_for_Talking_Avatars_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.19546,talking avatar generation; action control; temporal alignment; textual guidance; Phase-Aware Cross-Attention; temporal-semantic alignment; Progressive Audio-Visual Alignment; audio-visual correspondence; lip movement refinement; two-stage training,2026-06-07
Enhancing Video Vision Language Model with Hippocampal Sensing,https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_Enhancing_Video_Vision_Language_Model_with_Hippocampal_Sensing_CVPR_2026_paper.pdf,,video vision language models; cross-modal predictive sensing; Chain-of-Thought reasoning; contrastive reinforcement learning; video-audio alignment; video question answering; selective attention; multimodal fusion; hippocampus-inspired learning; VANAO optimization,2026-06-07
EgoMind: Activating Spatial Cognition through Linguistic Reasoning in MLLMs,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_EgoMind_Activating_Spatial_Cognition_through_Linguistic_Reasoning_in_MLLMs_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.03318,multimodal large language models; spatial cognition; spatial reasoning; Chain-of-Thought framework; geometry-free spatial reasoning; Role-Play Caption; linguistic scene graph; cross-frame spatial relationships; Progressive Spatial Analysis; auto-generated SFT samples,2026-06-07
SPREAD: Spatial-Physical REasoning via geometry Aware Diffusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_SPREAD_Spatial-Physical_REasoning_via_geometry_Aware_Diffusion_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.27573,automated 3D scene generation; geometry-aware diffusion; spatial-physical reasoning; graph transformer; posed scene point clouds; differentiable guidance; collision avoidance; relational constraints; physically coherent scenes; embodied AI agents,2026-06-07
SHands: A Multi-View Dataset and Benchmark for Surgical Hand-Gesture and Error Recognition Toward Medical Training,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_SHands_A_Multi-View_Dataset_and_Benchmark_for_Surgical_Hand-Gesture_and_CVPR_2026_paper.pdf,,surgical hand-gesture recognition; multi-view video dataset; surgical error detection; gesture primitives; medical training assessment; suturing task; cross-view generalization; frame-level annotation; trainee error taxonomy; automated skill assessment,2026-06-07
Changes in Real Time: Online Scene Change Detection with Multi-View Fusion,https://openaccess.thecvf.com/content/CVPR2026/papers/Galappaththige_Changes_in_Real_Time_Online_Scene_Change_Detection_with_Multi-View_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.12370,Online Scene Change Detection; multi-view fusion; pose-agnostic change detection; label-free scene change detection; multi-view consistency; self-supervised fusion loss; PnP-based pose estimation; 3D Gaussian Splatting; change-guided scene update; real-time scene understanding,2026-06-07
Superman: Unifying Skeleton and Vision for Human Motion Perception and Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Superman_Unifying_Skeleton_and_Vision_for_Human_Motion_Perception_and_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.02401,temporal 3D pose estimation; motion prediction; motion in-betweening; human motion analysis; Vision-Guided Motion Tokenizer; cross-modal motion vocabulary; 3D skeletons; unified MLLM architecture; skeleton-based motion generation; Human3.6M,2026-06-07
Controllable Federated Prompt Learning at Test Time,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_Controllable_Federated_Prompt_Learning_at_Test_Time_CVPR_2026_paper.pdf,,Federated Prompt Learning; Test-Time Adaptation; Vision-Language Models; Domain Generalization; CLIP; Cross-Domain Performance; Model-Data Alignment; Prompt Ensembling; Federated Learning; Unseen Domain Generalization,2026-06-07
Diffusion Sampling Path Tells More: An Efficient Plug-and-Play Strategy for Sample Filtering,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Diffusion_Sampling_Path_Tells_More_An_Efficient_Plug-and-Play_Strategy_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.23343,diffusion models; sampling trajectories; classifier-free guidance; Accumulated Score Differences; CFG-Rejection; sample filtering; denoising process; plug-and-play strategy; image generation; human preference scores,2026-06-07
Group Editing: Edit Multiple Images in One Go,https://openaccess.thecvf.com/content/CVPR2026/papers/Ma_Group_Editing_Edit_Multiple_Images_in_One_Go_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22883,group-level image editing; consistent multi-image editing; geometric correspondences; VGGT; pseudo-video formulation; temporal coherence priors; video model fusion; GroupEditData; alignment-enhanced RoPE; cross-view consistency,2026-06-07
HERO: Hierarchical Embedding-Refinement for Open-Vocabulary Temporal Sentence Grounding in Videos,https://openaccess.thecvf.com/content/CVPR2026/papers/Han_HERO_Hierarchical_Embedding-Refinement_for_Open-Vocabulary_Temporal_Sentence_Grounding_in_Videos_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06732,Open-Vocabulary Temporal Sentence Grounding in Videos; OV-TSGV; HERO; hierarchical linguistic embeddings; parallel cross-modal refinement; video-language alignment; semantic-guided visual filtering; contrastive masked text refinement; Charades-OV; ActivityNet-OV,2026-06-07
Conversational Image Segmentation: Grounding Abstract Concepts with Scalable Supervision,https://openaccess.thecvf.com/content/CVPR2026/papers/Sahoo_Conversational_Image_Segmentation_Grounding_Abstract_Concepts_with_Scalable_Supervision_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.13195,Conversational Image Segmentation; pixel-accurate masks; referring image grounding; intent-driven concepts; functional reasoning; physical reasoning; affordance segmentation; safety reasoning; language-guided segmentation; AI-powered data engine,2026-06-07
Demo2Tutorial: From Human Experience to Multimodal Software Tutorials,https://openaccess.thecvf.com/content/CVPR2026/papers/Bai_Demo2Tutorial_From_Human_Experience_to_Multimodal_Software_Tutorials_CVPR_2026_paper.pdf,,screen recording; multimodal action parsing; task graph abstraction; software tutorial generation; GUI agent planning; procedural knowledge extraction; structured instruction synthesis; human-agent learning; interaction log processing; tutorial composition,2026-06-07
Reliable Clustering Number Estimation for Contrastive Multi-View Clustering,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhu_Reliable_Clustering_Number_Estimation_for_Contrastive_Multi-View_Clustering_CVPR_2026_paper.pdf,,contrastive learning; multi-view clustering; cluster number estimation; representation degeneration; semantics-aware learning; reinforcement learning; unsupervised clustering; pairwise view weighting; intra-cluster distance; inter-cluster distance,2026-06-07
F$^2$-Assist: Multi-Phase Fetal Growth Forecast and Report Generation from Ultrasound Examination,https://openaccess.thecvf.com/content/CVPR2026/papers/Pu_F2-Assist_Multi-Phase_Fetal_Growth_Forecast_and_Report_Generation_from_Ultrasound_CVPR_2026_paper.pdf,,Fetal growth forecasting; Multi-phase ultrasound analysis; Medical vision-language models; Longitudinal prenatal care; Cross-phase organ alignment; Temporal encoding; Biometric value prediction; Ultrasound report generation; Multi-organ fetal imaging; Continuous parameter reasoning,2026-06-07
Online3R: Online Learning for Consistent Sequential Reconstruction Based on Geometry Foundation Model,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhou_Online3R_Online_Learning_for_Consistent_Sequential_Reconstruction_Based_on_Geometry_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.09480,sequential reconstruction; online learning; geometry foundation model; lightweight visual prompts; geometry prediction; local-global self-supervised learning; local consistency constraints; global consistency constraints; pseudo groundtruth signals; sparse keyframes,2026-06-07
Linking Modality Isolation in Heterogeneous Collaborative Perception,https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_Linking_Modality_Isolation_in_Heterogeneous_Collaborative_Perception_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00609,collaborative perception; heterogeneous agents; modality isolation; cross-modal domain gaps; co-occurrence-free alignment; CodeAlign; cross-modal feature-code-feature translation; codebook representation consistency; modality-specific feature spaces; OPV2V and DAIR-V2X,2026-06-07
Expand and Prune: Maximizing Trajectory Diversity for Effective GRPO in Generative Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Ge_Expand_and_Prune_Maximizing_Trajectory_Diversity_for_Effective_GRPO_in_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.15347,Group Relative Policy Optimization; generative model alignment; reward clustering; Optimal Variance Filtering; Proactive GRPO; trajectory pruning; latent feature-based pruning; Expand-and-Prune strategy; diffusion-based models; flow-based models,2026-06-07
Disentangled Textual Priors for Diffusion-based Image Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Disentangled_Textual_Priors_for_Diffusion-based_Image_Super-Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.07430,diffusion-based image super-resolution; disentangled textual priors; spatial hierarchy; frequency semantics; frequency-aware semantic guidance; cross-attention modules; progressive generation pipeline; DisText-SR dataset; multi-branch classifier-free guidance; frequency-aware negative prompts,2026-06-07
NG-GS: NeRF-guided 3D Gaussian Splatting Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/He_NG-GS_NeRF-guided_3D_Gaussian_Splatting_Segmentation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.14706,3D Gaussian Splatting; object segmentation; boundary discretization; ambiguous Gaussians; mask variance analysis; radial basis function interpolation; spatially continuous feature field; multi-resolution hash encoding; NeRF-guided optimization; boundary mIoU,2026-06-07
Interactive Tracking: A Human-in-the-Loop Paradigm with Memory-Augmented Adaptation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_Interactive_Tracking_A_Human-in-the-Loop_Paradigm_with_Memory-Augmented_Adaptation_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.01974,interactive tracking; human-in-the-loop adaptation; visual object tracking; natural language commands; InteractTrack benchmark; bounding box annotations; timestamped language instructions; tracker evaluation protocol; Interactive Memory-Augmented Tracking; dynamic memory mechanism,2026-06-07
Degradation-Robust Fusion: An Efficient Degradation-Aware Diffusion Framework for Multimodal Image Fusion in Arbitrary Degradation Scenarios,https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_Degradation-Robust_Fusion_An_Efficient_Degradation-Aware_Diffusion_Framework_for_Multimodal_Image_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.08922,multimodal image fusion; degradation-aware diffusion; arbitrary degradation scenarios; complex degradations; implicit denoising; fused image regression; joint observation model correction; degradation constraints; fusion constraints; diffusion-based image fusion,2026-06-07
TUDSR: Twice Upsampling-Diffusion for Higher Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_TUDSR_Twice_Upsampling-Diffusion_for_Higher_Super-Resolution_CVPR_2026_paper.pdf,,diffusion-based image super-resolution; tiled diffusion; twice upsampling; high-resolution image generation; GAN architecture; chunk-based training; native-supported resolution; upsampling ratio; generative models; computational efficiency,2026-06-07
TriLite: Efficient Weakly Supervised Object Localization with Universal Visual Features and Tri-Region Disentanglement,https://openaccess.thecvf.com/content/CVPR2026/papers/Sabaghi_TriLite_Efficient_Weakly_Supervised_Object_Localization_with_Universal_Visual_Features_CVPR_2026_paper.pdf,https://arxiv.org/abs/2602.23120,weakly supervised object localization; TriLite; Tri-Region Disentanglement; universal visual features; frozen Vision Transformer; Dinov2 pre-training; TriHead module; foreground-background-ambiguous decomposition; partial object coverage; parameter-efficient localization,2026-06-07
VLM-3R: Vision-Language Models Augmented with Instruction-Aligned 3D Reconstruction,https://openaccess.thecvf.com/content/CVPR2026/papers/Fan_VLM-3R_Vision-Language_Models_Augmented_with_Instruction-Aligned_3D_Reconstruction_CVPR_2026_paper.pdf,https://arxiv.org/abs/2505.20279,Vision-Language Models; 3D reconstruction; 3D reconstructive instruction tuning; monocular video; implicit 3D tokens; geometry encoder; Spatial-Visual-View Fusion; visual-spatial reasoning; embodied reasoning; Vision-Spatial-Temporal Intelligence benchmark,2026-06-07
Sparsely Timing the Change: A Spiking Temporal Framework for Remote Sensing Interpretation,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_Sparsely_Timing_the_Change_A_Spiking_Temporal_Framework_for_Remote_CVPR_2026_paper.pdf,,Remote sensing change detection; Spiking neural networks; Spatio-temporal fusion; Time-to-first-spike; Bi-temporal analysis; Land surface monitoring; Sparse spike sequences; Temporal decay mechanism; Feature extraction; Neural network fusion,2026-06-07
FreeForm: Reduced-Order Deformable Simulation from Particle-Based Skinning Eigenmodes,https://openaccess.thecvf.com/content/CVPR2026/papers/Xiang_FreeForm_Reduced-Order_Deformable_Simulation_from_Particle-Based_Skinning_Eigenmodes_CVPR_2026_paper.pdf,,3D Gaussian Splatting; Reproducing Kernel Particle Method; reduced-order simulation; deformable hyperelastic objects; mesh-free simulation; skinning weights; eigenmodes; elastodynamic simulation; neural fields; robot simulation,2026-06-07
LEAD: Minimizing Learner-Expert Asymmetry in End-to-End Driving,https://openaccess.thecvf.com/content/CVPR2026/papers/Nguyen_LEAD_Minimizing_Learner-Expert_Asymmetry_in_End-to-End_Driving_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.20563,imitation learning; end-to-end driving; learner-expert asymmetry; closed-loop driving performance; privileged expert demonstrations; sensor-based student observations; navigational intent underspecification; CARLA benchmarks; TransFuser v6; sim-to-real pipeline,2026-06-07
PromptLoop: Plug-and-Play Prompt Refinement via Latent Feedback for Diffusion Model Alignment,https://openaccess.thecvf.com/content/CVPR2026/papers/Lee_PromptLoop_Plug-and-Play_Prompt_Refinement_via_Latent_Feedback_for_Diffusion_Model_CVPR_2026_paper.pdf,https://arxiv.org/abs/2510.00430,PromptLoop; prompt refinement; latent feedback; diffusion model alignment; reinforcement learning fine-tuning; diffusion models; multimodal large language model; step-wise prompt refinement; reward hacking mitigation; prompt-based alignment,2026-06-07
DIMOS: Disentangling Instance-level Moving Object Segmentation,https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_DIMOS_Disentangling_Instance-level_Moving_Object_Segmentation_CVPR_2026_paper.pdf,,Moving instance segmentation; Event cameras; Multimodal fusion; Feature disentanglement; Motion segmentation; Small object detection; Cross-modal alignment; Autonomous driving; Temporal resolution; Instance tracking,2026-06-07
PrITTI: Primitive-based Generation of Controllable and Editable 3D Semantic Urban Scenes,https://openaccess.thecvf.com/content/CVPR2026/papers/Tze_PrITTI_Primitive-based_Generation_of_Controllable_and_Editable_3D_Semantic_Urban_CVPR_2026_paper.pdf,https://arxiv.org/abs/2506.19117,primitive-based 3D scene generation; 3D semantic urban scenes; latent diffusion model; vectorized object primitives; rasterized ground surfaces; structured latent space; diffusion transformers; scene editing; inpainting and outpainting; photo-realistic street-view synthesis,2026-06-07
DSCA: Dynamic Subspace Concept Alignment for Lifelong VLM Editing,https://openaccess.thecvf.com/content/CVPR2026/papers/Das_DSCA_Dynamic_Subspace_Concept_Alignment_for_Lifelong_VLM_Editing_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.07965,Dynamic Subspace Concept Alignment; lifelong VLM editing; Vision Language Models; knowledge editing; cross modal alignment; orthogonal semantic subspaces; incremental clustering; PCA; edit locality; continual instruction tuning,2026-06-07
